RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
16387384,54;15:17:54:751;Trial146;Video 18;P46;Fixation;1455,35;654,43
16387401,16;15:17:54:768;Trial146;Video 18;P46;Fixation;1454,32;654,40
16387417,82;15:17:54:785;Trial146;Video 18;P46;Fixation;1456,23;654,05
16387434,46;15:17:54:801;Trial146;Video 18;P46;Fixation;1459,38;652,31
16387451,14;15:17:54:818;Trial146;Video 18;P46;Fixation;1458,59;652,71
16387467,87;15:17:54:835;Trial146;Video 18;P46;Fixation;1459,32;653,79
16387484,47;15:17:54:851;Trial146;Video 18;P46;Saccade;1520,85;628,20
16387501,15;15:17:54:868;Trial146;Video 18;P46;Fixation;1575,83;615,41
16387517,85;15:17:54:885;Trial146;Video 18;P46;Fixation;1572,43;598,32
16387534,43;15:17:54:901;Trial146;Video 18;P46;Fixation;1580,82;611,41
16387551,17;15:17:54:918;Trial146;Video 18;P46;Fixation;1585,07;600,80
16387567,79;15:17:54:935;Trial146;Video 18;P46;Fixation;1590,36;591,22
16387584,47;15:17:54:951;Trial146;Video 18;P46;Fixation;1590,49;598,34
16387601,15;15:17:54:968;Trial146;Video 18;P46;Fixation;1586,00;593,38
16387617,74;15:17:54:985;Trial146;Video 18;P46;Fixation;1586,65;597,43
16387634,42;15:17:55:001;Trial146;Video 18;P46;Fixation;1587,31;593,01
16387651,08;15:17:55:018;Trial146;Video 18;P46;Fixation;1586,82;592,87
16387667,72;15:17:55:035;Trial146;Video 18;P46;Fixation;1586,97;593,62
16387684,39;15:17:55:051;Trial146;Video 18;P46;Fixation;1586,21;590,61
16387701,08;15:17:55:068;Trial146;Video 18;P46;Fixation;1588,11;590,37
16387717,74;15:17:55:085;Trial146;Video 18;P46;Fixation;1589,48;589,65
16387734,38;15:17:55:101;Trial146;Video 18;P46;Fixation;1587,10;591,24
16387751,08;15:17:55:118;Trial146;Video 18;P46;Fixation;1586,18;592,26
16387767,74;15:17:55:135;Trial146;Video 18;P46;Fixation;1585,01;593,34
16387784,35;15:17:55:151;Trial146;Video 18;P46;Fixation;1586,90;593,39
16387801,04;15:17:55:168;Trial146;Video 18;P46;Fixation;1587,36;593,19
16387817,72;15:17:55:185;Trial146;Video 18;P46;Fixation;1587,08;592,46
16387834,31;15:17:55:201;Trial146;Video 18;P46;Saccade;1574,77;590,80
16387851,03;15:17:55:218;Trial146;Video 18;P46;Fixation;1445,08;592,90
16387867,68;15:17:55:235;Trial146;Video 18;P46;Fixation;1444,19;595,25
16387884,36;15:17:55:251;Trial146;Video 18;P46;Fixation;1439,80;598,21
16387901;15:17:55:268;Trial146;Video 18;P46;Fixation;1435,03;600,14
16387917,67;15:17:55:285;Trial146;Video 18;P46;Fixation;1433,81;611,68
16387934,28;15:17:55:301;Trial146;Video 18;P46;Fixation;1433,24;608,92
16387951,01;15:17:55:318;Trial146;Video 18;P46;Fixation;1425,76;611,41
16387967,65;15:17:55:335;Trial146;Video 18;P46;Fixation;1425,69;612,03
16387984,28;15:17:55:351;Trial146;Video 18;P46;Fixation;1425,19;618,19
16388001;15:17:55:368;Trial146;Video 18;P46;Fixation;1425,04;619,71
16388017,63;15:17:55:385;Trial146;Video 18;P46;Fixation;1422,65;614,60
16388034,27;15:17:55:401;Trial146;Video 18;P46;Fixation;1419,96;621,05
16388050,92;15:17:55:418;Trial146;Video 18;P46;Saccade;1416,40;621,53
16388067,56;15:17:55:434;Trial146;Video 18;P46;Saccade;1200,29;586,90
16388084,29;15:17:55:451;Trial146;Video 18;P46;Fixation;1043,82;585,88
16388100,89;15:17:55:468;Trial146;Video 18;P46;Fixation;999,86;570,72
16388117,6;15:17:55:485;Trial146;Video 18;P46;Fixation;1000,36;559,52
16388134,22;15:17:55:501;Trial146;Video 18;P46;Fixation;1001,98;562,99
16388150,94;15:17:55:518;Trial146;Video 18;P46;Fixation;1004,82;553,16
16388167,53;15:17:55:534;Trial146;Video 18;P46;Fixation;997,16;555,07
16388184,22;15:17:55:551;Trial146;Video 18;P46;Fixation;998,17;562,57
16388200,93;15:17:55:568;Trial146;Video 18;P46;Fixation;995,89;554,46
16388217,56;15:17:55:584;Trial146;Video 18;P46;Fixation;997,87;553,49
16388234,17;15:17:55:601;Trial146;Video 18;P46;Fixation;998,70;555,11
16388250,84;15:17:55:618;Trial146;Video 18;P46;Fixation;998,92;563,34
16388267,52;15:17:55:634;Trial146;Video 18;P46;Fixation;996,16;554,50
16388284,17;15:17:55:651;Trial146;Video 18;P46;Fixation;994,63;558,03
16388300,82;15:17:55:668;Trial146;Video 18;P46;Fixation;996,40;562,42
16388317,47;15:17:55:684;Trial146;Video 18;P46;Saccade;995,93;561,13
16388334,14;15:17:55:701;Trial146;Video 18;P46;Fixation;919,25;557,72
16388350,92;15:17:55:718;Trial146;Video 18;P46;Fixation;891,96;552,73
16388367,47;15:17:55:734;Trial146;Video 18;P46;Fixation;882,23;544,63
16388384,14;15:17:55:751;Trial146;Video 18;P46;Fixation;883,84;540,33
16388400,89;15:17:55:768;Trial146;Video 18;P46;Fixation;878,54;537,34
16388417,46;15:17:55:784;Trial146;Video 18;P46;Fixation;879,76;529,79
16388434,13;15:17:55:801;Trial146;Video 18;P46;Fixation;877,14;524,72
16388450,92;15:17:55:818;Trial146;Video 18;P46;Fixation;879,11;521,57
16388467,44;15:17:55:834;Trial146;Video 18;P46;Fixation;875,41;520,19
16388484,3;15:17:55:851;Trial146;Video 18;P46;Fixation;877,20;519,83
16388500,87;15:17:55:868;Trial146;Video 18;P46;Fixation;878,46;518,87
16388517,44;15:17:55:884;Trial146;Video 18;P46;Saccade;884,63;517,52
16388534,1;15:17:55:901;Trial146;Video 18;P46;Saccade;1165,65;516,69
16388550,79;15:17:55:918;Trial146;Video 18;P46;Saccade;1376,57;515,15
16388567,45;15:17:55:934;Trial146;Video 18;P46;Fixation;1518,44;517,78
16388584,2;15:17:55:951;Trial146;Video 18;P46;Fixation;1521,46;517,95
16388600,82;15:17:55:968;Trial146;Video 18;P46;Fixation;1520,87;522,29
16388617,47;15:17:55:984;Trial146;Video 18;P46;Fixation;1523,73;526,48
16388634,09;15:17:56:001;Trial146;Video 18;P46;Fixation;1523,81;529,84
16388650,71;15:17:56:018;Trial146;Video 18;P46;Fixation;1527,87;534,49
16388667,37;15:17:56:034;Trial146;Video 18;P46;Fixation;1526,08;537,09
16388684,12;15:17:56:051;Trial146;Video 18;P46;Fixation;1524,42;534,77
16388700,69;15:17:56:068;Trial146;Video 18;P46;Fixation;1522,78;539,33
16388717,35;15:17:56:084;Trial146;Video 18;P46;Fixation;1521,82;540,56
16388734,02;15:17:56:101;Trial146;Video 18;P46;Fixation;1521,09;544,59
16388750,7;15:17:56:118;Trial146;Video 18;P46;Fixation;1523,92;543,86
16388767,35;15:17:56:134;Trial146;Video 18;P46;Fixation;1519,98;545,09
16388784,03;15:17:56:151;Trial146;Video 18;P46;Fixation;1522,35;543,09
16388800,75;15:17:56:168;Trial146;Video 18;P46;Fixation;1519,07;543,82
16388817,33;15:17:56:184;Trial146;Video 18;P46;Fixation;1519,28;543,13
16388834;15:17:56:201;Trial146;Video 18;P46;Fixation;1516,68;543,59
16388850,66;15:17:56:218;Trial146;Video 18;P46;Fixation;1518,01;540,94
16388867,36;15:17:56:234;Trial146;Video 18;P46;Saccade;1613,70;539,80
16388884,15;15:17:56:251;Trial146;Video 18;P46;Fixation;1625,34;536,88
16388900,68;15:17:56:268;Trial146;Video 18;P46;Fixation;1629,07;535,47
16388917,41;15:17:56:284;Trial146;Video 18;P46;Fixation;1629,87;536,72
16388933,96;15:17:56:301;Trial146;Video 18;P46;Fixation;1630,33;535,10
16388950,68;15:17:56:318;Trial146;Video 18;P46;Fixation;1634,88;532,07
16388967,26;15:17:56:334;Trial146;Video 18;P46;Fixation;1632,11;531,92
16388983,89;15:17:56:351;Trial146;Video 18;P46;Fixation;1636,03;531,35
16389000,61;15:17:56:368;Trial146;Video 18;P46;Fixation;1636,52;530,67
16389017,27;15:17:56:384;Trial146;Video 18;P46;Fixation;1635,67;530,45
16389033,89;15:17:56:401;Trial146;Video 18;P46;Fixation;1636,87;531,37
16389050,53;15:17:56:417;Trial146;Video 18;P46;Fixation;1638,92;532,83
16389067,21;15:17:56:434;Trial146;Video 18;P46;Fixation;1638,81;537,58
16389083,87;15:17:56:451;Trial146;Video 18;P46;Fixation;1639,83;532,07
16389100,5;15:17:56:467;Trial146;Video 18;P46;Fixation;1639,27;534,59
16389117,22;15:17:56:484;Trial146;Video 18;P46;Fixation;1640,45;533,37
16389133,86;15:17:56:501;Trial146;Video 18;P46;Saccade;1628,20;536,91
16389150,49;15:17:56:517;Trial146;Video 18;P46;Fixation;1399,62;539,31
16389167,17;15:17:56:534;Trial146;Video 18;P46;Fixation;1318,40;543,81
16389183,82;15:17:56:551;Trial146;Video 18;P46;Fixation;1318,93;543,65
16389200,54;15:17:56:567;Trial146;Video 18;P46;Fixation;1315,45;549,45
16389217,12;15:17:56:584;Trial146;Video 18;P46;Fixation;1316,11;553,65
16389233,78;15:17:56:601;Trial146;Video 18;P46;Fixation;1316,26;557,09
16389250,45;15:17:56:617;Trial146;Video 18;P46;Fixation;1313,61;556,27
16389267,09;15:17:56:634;Trial146;Video 18;P46;Fixation;1308,86;561,89
16389283,86;15:17:56:651;Trial146;Video 18;P46;Fixation;1310,40;560,28
16389300,47;15:17:56:667;Trial146;Video 18;P46;Fixation;1307,71;561,53
16389317,14;15:17:56:684;Trial146;Video 18;P46;Fixation;1308,97;562,68
16389333,8;15:17:56:701;Trial146;Video 18;P46;Fixation;1307,99;565,66
16389350,41;15:17:56:717;Trial146;Video 18;P46;Saccade;1308,29;565,24
16389367,08;15:17:56:734;Trial146;Video 18;P46;Fixation;1305,17;568,60
16389383,74;15:17:56:751;Trial146;Video 18;P46;Fixation;1305,39;569,91
16389400,42;15:17:56:767;Trial146;Video 18;P46;Fixation;1304,57;567,41
16389417,11;15:17:56:784;Trial146;Video 18;P46;Fixation;1304,53;568,57
16389433,73;15:17:56:801;Trial146;Video 18;P46;Fixation;1303,63;569,32
16389450,41;15:17:56:817;Trial146;Video 18;P46;Fixation;1304,72;571,29
16389467,06;15:17:56:834;Trial146;Video 18;P46;Blink;0,00;0,00
16389483,76;15:17:56:851;Trial146;Video 18;P46;Blink;0,00;0,00
16389500,4;15:17:56:867;Trial146;Video 18;P46;Blink;0,00;0,00
16389517,01;15:17:56:884;Trial146;Video 18;P46;Blink;0,00;0,00
16389533,73;15:17:56:901;Trial146;Video 18;P46;Blink;0,00;0,00
16389550,41;15:17:56:917;Trial146;Video 18;P46;Blink;0,00;0,00
16389567,04;15:17:56:934;Trial146;Video 18;P46;Blink;0,00;0,00
16389583,71;15:17:56:951;Trial146;Video 18;P46;Blink;0,00;0,00
16389600,36;15:17:56:967;Trial146;Video 18;P46;Blink;0,00;0,00
16389617,04;15:17:56:984;Trial146;Video 18;P46;Blink;0,00;0,00
16389633,63;15:17:57:001;Trial146;Video 18;P46;Fixation;1297,94;586,78
16389650,34;15:17:57:017;Trial146;Video 18;P46;Fixation;1275,93;567,64
16389666,99;15:17:57:034;Trial146;Video 18;P46;Fixation;1270,34;563,47
16389683,65;15:17:57:051;Trial146;Video 18;P46;Fixation;1271,87;567,63
16389700,28;15:17:57:067;Trial146;Video 18;P46;Fixation;1266,08;572,05
16389716,98;15:17:57:084;Trial146;Video 18;P46;Fixation;1267,93;570,72
16389733,65;15:17:57:101;Trial146;Video 18;P46;Fixation;1261,24;569,30
16389750,27;15:17:57:117;Trial146;Video 18;P46;Fixation;1262,35;571,15
16389766,91;15:17:57:134;Trial146;Video 18;P46;Fixation;1260,87;573,20
16389783,63;15:17:57:151;Trial146;Video 18;P46;Fixation;1256,66;569,01
16389800,23;15:17:57:167;Trial146;Video 18;P46;Fixation;1255,22;578,16
16389816,97;15:17:57:184;Trial146;Video 18;P46;Fixation;1252,55;571,25
16389833,6;15:17:57:201;Trial146;Video 18;P46;Fixation;1254,20;572,56
16389850,28;15:17:57:217;Trial146;Video 18;P46;Saccade;1253,30;580,17
16389866,86;15:17:57:234;Trial146;Video 18;P46;Saccade;1181,97;576,09
16389883,69;15:17:57:251;Trial146;Video 18;P46;Fixation;1080,13;539,51
16389900,19;15:17:57:267;Trial146;Video 18;P46;Fixation;1086,40;531,53
16389916,85;15:17:57:284;Trial146;Video 18;P46;Fixation;1075,24;528,21
16389933,52;15:17:57:300;Trial146;Video 18;P46;Fixation;1066,45;529,68
16389950,24;15:17:57:317;Trial146;Video 18;P46;Fixation;1067,27;526,73
16389966,88;15:17:57:334;Trial146;Video 18;P46;Fixation;1068,61;520,66
16389983,58;15:17:57:351;Trial146;Video 18;P46;Fixation;1068,64;514,77
16390000,16;15:17:57:367;Trial146;Video 18;P46;Fixation;1069,49;515,51
16390016,87;15:17:57:384;Trial146;Video 18;P46;Fixation;1070,85;517,46
16390033,53;15:17:57:400;Trial146;Video 18;P46;Fixation;1072,05;514,29
16390050,19;15:17:57:417;Trial146;Video 18;P46;Fixation;1072,14;516,18
16390066,8;15:17:57:434;Trial146;Video 18;P46;Fixation;1069,42;521,12
16390083,56;15:17:57:450;Trial146;Video 18;P46;Fixation;1068,67;521,55
16390100,15;15:17:57:467;Trial146;Video 18;P46;Fixation;1068,33;522,14
16390116,88;15:17:57:484;Trial146;Video 18;P46;Fixation;1070,30;520,54
16390133,44;15:17:57:500;Trial146;Video 18;P46;Fixation;1069,68;523,67
16390150,1;15:17:57:517;Trial146;Video 18;P46;Fixation;1070,07;530,12
16390166,8;15:17:57:534;Trial146;Video 18;P46;Fixation;1071,34;528,31
16390183,43;15:17:57:550;Trial146;Video 18;P46;Saccade;1076,26;461,44
16390200,11;15:17:57:567;Trial146;Video 18;P46;Fixation;1080,54;437,34
16390216,76;15:17:57:584;Trial146;Video 18;P46;Fixation;1094,09;439,64
16390233,4;15:17:57:600;Trial146;Video 18;P46;Fixation;1091,37;431,67
16390250,11;15:17:57:617;Trial146;Video 18;P46;Fixation;1103,62;436,71
16390266,75;15:17:57:634;Trial146;Video 18;P46;Fixation;1092,59;444,68
16390283,56;15:17:57:650;Trial146;Video 18;P46;Fixation;1099,92;434,61
16390300,08;15:17:57:667;Trial146;Video 18;P46;Fixation;1100,61;435,75
16390316,9;15:17:57:684;Trial146;Video 18;P46;Fixation;1104,82;432,25
16390333,36;15:17:57:700;Trial146;Video 18;P46;Fixation;1107,18;435,44
16390350,09;15:17:57:717;Trial146;Video 18;P46;Fixation;1106,85;435,12
16390366,68;15:17:57:734;Trial146;Video 18;P46;Saccade;1103,11;436,95
16390383,41;15:17:57:750;Trial146;Video 18;P46;Fixation;894,98;446,99
16390400,01;15:17:57:767;Trial146;Video 18;P46;Fixation;882,41;455,02
16390416,7;15:17:57:784;Trial146;Video 18;P46;Fixation;848,41;453,08
16390433,38;15:17:57:800;Trial146;Video 18;P46;Fixation;847,02;462,40
16390450,04;15:17:57:817;Trial146;Video 18;P46;Fixation;855,34;455,57
16390466,64;15:17:57:834;Trial146;Video 18;P46;Fixation;847,48;471,98
16390483,4;15:17:57:850;Trial146;Video 18;P46;Fixation;847,86;470,05
16390499,96;15:17:57:867;Trial146;Video 18;P46;Fixation;846,96;468,08
16390516,62;15:17:57:884;Trial146;Video 18;P46;Fixation;841,03;470,88
16390533,3;15:17:57:900;Trial146;Video 18;P46;Fixation;843,24;473,98
16390549,96;15:17:57:917;Trial146;Video 18;P46;Fixation;843,21;472,93
16390566,67;15:17:57:934;Trial146;Video 18;P46;Fixation;844,27;472,70
16390583,37;15:17:57:950;Trial146;Video 18;P46;Fixation;841,93;472,67
16390599,98;15:17:57:967;Trial146;Video 18;P46;Fixation;842,30;473,15
16390616,67;15:17:57:984;Trial146;Video 18;P46;Fixation;841,18;470,30
16390633,28;15:17:58:000;Trial146;Video 18;P46;Fixation;839,20;472,12
16390649,94;15:17:58:017;Trial146;Video 18;P46;Fixation;876,92;473,13
16390666,57;15:17:58:033;Trial146;Video 18;P46;Fixation;854,88;482,11
16390683,36;15:17:58:050;Trial146;Video 18;P46;Fixation;877,61;486,67
16390699,94;15:17:58:067;Trial146;Video 18;P46;Fixation;887,99;501,73
16390716,61;15:17:58:084;Trial146;Video 18;P46;Fixation;887,96;504,61
16390733,29;15:17:58:100;Trial146;Video 18;P46;Fixation;890,58;494,78
16390749,94;15:17:58:117;Trial146;Video 18;P46;Fixation;895,50;507,57
16390766,65;15:17:58:134;Trial146;Video 18;P46;Fixation;891,60;508,98
16390783,26;15:17:58:150;Trial146;Video 18;P46;Fixation;894,99;510,36
16390799,91;15:17:58:167;Trial146;Video 18;P46;Fixation;895,38;514,70
16390816,58;15:17:58:184;Trial146;Video 18;P46;Fixation;894,49;515,28
16390833,23;15:17:58:200;Trial146;Video 18;P46;Fixation;893,84;519,70
16390849,84;15:17:58:217;Trial146;Video 18;P46;Saccade;894,67;519,76
16390866,52;15:17:58:233;Trial146;Video 18;P46;Fixation;946,97;518,68
16390883,18;15:17:58:250;Trial146;Video 18;P46;Fixation;1030,04;519,08
16390899,85;15:17:58:267;Trial146;Video 18;P46;Fixation;1020,40;513,99
16390916,51;15:17:58:283;Trial146;Video 18;P46;Fixation;1027,83;516,21
16390933,19;15:17:58:300;Trial146;Video 18;P46;Fixation;1028,52;517,89
16390949,84;15:17:58:317;Trial146;Video 18;P46;Fixation;1029,66;517,56
16390966,45;15:17:58:333;Trial146;Video 18;P46;Fixation;1031,19;519,89
16390983,12;15:17:58:350;Trial146;Video 18;P46;Fixation;1026,33;523,23
16390999,78;15:17:58:367;Trial146;Video 18;P46;Fixation;1030,22;521,89
16391016,52;15:17:58:383;Trial146;Video 18;P46;Fixation;1022,24;525,88
16391033,11;15:17:58:400;Trial146;Video 18;P46;Fixation;1027,09;524,93
16391049,84;15:17:58:417;Trial146;Video 18;P46;Fixation;1028,31;527,78
16391066,45;15:17:58:433;Trial146;Video 18;P46;Fixation;1025,67;529,15
16391083,15;15:17:58:450;Trial146;Video 18;P46;Fixation;1027,53;530,64
16391099,73;15:17:58:467;Trial146;Video 18;P46;Fixation;1024,58;529,75
16391116,44;15:17:58:483;Trial146;Video 18;P46;Fixation;1025,25;531,89
16391133,05;15:17:58:500;Trial146;Video 18;P46;Fixation;1025,02;528,50
16391149,77;15:17:58:517;Trial146;Video 18;P46;Fixation;1023,32;530,39
16391166,43;15:17:58:533;Trial146;Video 18;P46;Saccade;1023,63;532,26
16391183,1;15:17:58:550;Trial146;Video 18;P46;Fixation;1169,40;545,86
16391199,71;15:17:58:567;Trial146;Video 18;P46;Fixation;1162,73;535,69
16391216,41;15:17:58:583;Trial146;Video 18;P46;Fixation;1189,03;549,97
16391233,01;15:17:58:600;Trial146;Video 18;P46;Fixation;1186,39;559,29
16391249,69;15:17:58:617;Trial146;Video 18;P46;Fixation;1192,03;556,77
16391266,33;15:17:58:633;Trial146;Video 18;P46;Fixation;1189,71;556,26
16391283,02;15:17:58:650;Trial146;Video 18;P46;Fixation;1193,39;569,95
16391299,65;15:17:58:667;Trial146;Video 18;P46;Fixation;1192,01;570,34
16391316,35;15:17:58:683;Trial146;Video 18;P46;Fixation;1189,86;574,93
16391333,03;15:17:58:700;Trial146;Video 18;P46;Fixation;1192,48;573,59
16391349,64;15:17:58:717;Trial146;Video 18;P46;Fixation;1190,52;577,70
16391366,32;15:17:58:733;Trial146;Video 18;P46;Fixation;1192,33;580,63
16391382,97;15:17:58:750;Trial146;Video 18;P46;Fixation;1192,22;582,75
16391399,62;15:17:58:767;Trial146;Video 18;P46;Fixation;1193,36;582,37
16391416,36;15:17:58:783;Trial146;Video 18;P46;Fixation;1190,78;583,99
16391432,92;15:17:58:800;Trial146;Video 18;P46;Fixation;1186,96;584,33
16391449,6;15:17:58:817;Trial146;Video 18;P46;Fixation;1188,03;585,70
16391466,24;15:17:58:833;Trial146;Video 18;P46;Fixation;1185,56;586,97
16391482,99;15:17:58:850;Trial146;Video 18;P46;Fixation;1185,87;587,92
16391499,62;15:17:58:867;Trial146;Video 18;P46;Fixation;1183,41;588,32
16391516,23;15:17:58:883;Trial146;Video 18;P46;Fixation;1181,01;589,09
16391532,93;15:17:58:900;Trial146;Video 18;P46;Fixation;1175,04;578,31
16391549,64;15:17:58:917;Trial146;Video 18;P46;Fixation;1173,02;584,45
16391566,25;15:17:58:933;Trial146;Video 18;P46;Fixation;1168,56;561,20
16391582,89;15:17:58:950;Trial146;Video 18;P46;Fixation;1165,96;569,41
16391599,54;15:17:58:966;Trial146;Video 18;P46;Fixation;1163,53;574,62
16391616,25;15:17:58:983;Trial146;Video 18;P46;Fixation;1164,77;566,71
16391632,92;15:17:59:000;Trial146;Video 18;P46;Fixation;1160,65;567,48
16391649,61;15:17:59:017;Trial146;Video 18;P46;Fixation;1158,26;568,02
16391666,21;15:17:59:033;Trial146;Video 18;P46;Fixation;1155,93;564,30
16391682,91;15:17:59:050;Trial146;Video 18;P46;Fixation;1153,91;565,25
16391699,55;15:17:59:066;Trial146;Video 18;P46;Fixation;1153,45;560,75
16391716,15;15:17:59:083;Trial146;Video 18;P46;Fixation;1151,77;563,96
16391732,83;15:17:59:100;Trial146;Video 18;P46;Fixation;1150,78;557,82
16391749,53;15:17:59:116;Trial146;Video 18;P46;Fixation;1148,95;562,19
16391766,18;15:17:59:133;Trial146;Video 18;P46;Saccade;1139,95;556,33
16391782,82;15:17:59:150;Trial146;Video 18;P46;Fixation;1089,44;549,48
16391799,47;15:17:59:166;Trial146;Video 18;P46;Fixation;1080,38;546,18
16391816,22;15:17:59:183;Trial146;Video 18;P46;Fixation;1064,91;543,51
16391832,81;15:17:59:200;Trial146;Video 18;P46;Fixation;1059,64;543,65
16391849,53;15:17:59:216;Trial146;Video 18;P46;Fixation;1068,73;539,24
16391866,14;15:17:59:233;Trial146;Video 18;P46;Fixation;1066,65;540,91
16391882,78;15:17:59:250;Trial146;Video 18;P46;Fixation;1061,39;539,62
16391899,42;15:17:59:266;Trial146;Video 18;P46;Fixation;1057,63;539,07
16391916,13;15:17:59:283;Trial146;Video 18;P46;Fixation;1059,39;536,48
16391932,75;15:17:59:300;Trial146;Video 18;P46;Fixation;1054,58;537,38
16391949,41;15:17:59:316;Trial146;Video 18;P46;Fixation;1055,77;538,51
16391966,1;15:17:59:333;Trial146;Video 18;P46;Fixation;1053,76;543,20
16391982,73;15:17:59:350;Trial146;Video 18;P46;Fixation;1051,16;542,55
16391999,4;15:17:59:366;Trial146;Video 18;P46;Fixation;1050,84;546,29
16392016,1;15:17:59:383;Trial146;Video 18;P46;Fixation;1049,12;545,20
16392032,76;15:17:59:400;Trial146;Video 18;P46;Fixation;1049,17;544,21
16392049,39;15:17:59:416;Trial146;Video 18;P46;Fixation;1047,40;544,11
16392066,05;15:17:59:433;Trial146;Video 18;P46;Fixation;1047,04;544,61
16392082,78;15:17:59:450;Trial146;Video 18;P46;Fixation;1048,21;543,86
16392099,39;15:17:59:466;Trial146;Video 18;P46;Fixation;1046,31;543,40
16392116,03;15:17:59:483;Trial146;Video 18;P46;Fixation;1047,76;541,81
16392132,68;15:17:59:500;Trial146;Video 18;P46;Fixation;1046,95;542,51
16392149,39;15:17:59:516;Trial146;Video 18;P46;Fixation;1045,72;541,56
16392166,12;15:17:59:533;Trial146;Video 18;P46;Fixation;1051,28;538,60
16392182,72;15:17:59:550;Trial146;Video 18;P46;Fixation;1076,48;538,30
16392199,37;15:17:59:566;Trial146;Video 18;P46;Fixation;1077,96;540,48
16392216,02;15:17:59:583;Trial146;Video 18;P46;Fixation;1086,84;540,23
16392232,65;15:17:59:600;Trial146;Video 18;P46;Fixation;1077,71;539,14
16392249,39;15:17:59:616;Trial146;Video 18;P46;Fixation;1086,37;543,02
16392265,94;15:17:59:633;Trial146;Video 18;P46;Fixation;1087,46;542,59
16392282,61;15:17:59:650;Trial146;Video 18;P46;Fixation;1091,97;543,42
16392299,31;15:17:59:666;Trial146;Video 18;P46;Fixation;1091,65;544,57
16392315,99;15:17:59:683;Trial146;Video 18;P46;Fixation;1091,87;546,47
16392332,63;15:17:59:700;Trial146;Video 18;P46;Fixation;1093,36;545,05
16392349,32;15:17:59:716;Trial146;Video 18;P46;Fixation;1092,34;547,44
16392365,95;15:17:59:733;Trial146;Video 18;P46;Fixation;1089,84;547,66
16392382,58;15:17:59:750;Trial146;Video 18;P46;Fixation;1086,37;547,05
16392399,47;15:17:59:766;Trial146;Video 18;P46;Fixation;1084,02;550,75
16392415,93;15:17:59:783;Trial146;Video 18;P46;Fixation;1085,11;551,84
16392432,55;15:17:59:799;Trial146;Video 18;P46;Fixation;1080,83;551,23
16392449,25;15:17:59:816;Trial146;Video 18;P46;Fixation;1082,37;553,81
16392465,86;15:17:59:833;Trial146;Video 18;P46;Fixation;1079,06;555,85
16392482,61;15:17:59:850;Trial146;Video 18;P46;Fixation;1079,13;558,35
16392499,24;15:17:59:866;Trial146;Video 18;P46;Fixation;1077,40;557,47
16392515,86;15:17:59:883;Trial146;Video 18;P46;Fixation;1076,90;562,02
16392532,52;15:17:59:899;Trial146;Video 18;P46;Fixation;1076,55;559,89
16392549,23;15:17:59:916;Trial146;Video 18;P46;Fixation;1079,45;561,77
16392565,93;15:17:59:933;Trial146;Video 18;P46;Fixation;1078,69;563,72
16392582,57;15:17:59:950;Trial146;Video 18;P46;Fixation;1078,54;565,09
16392599,46;15:17:59:966;Trial146;Video 18;P46;Fixation;1079,08;565,29
16392615,83;15:17:59:983;Trial146;Video 18;P46;Fixation;1079,48;567,93
16392632,46;15:17:59:999;Trial146;Video 18;P46;Fixation;1079,64;566,63
16392649,21;15:18:00:016;Trial146;Video 18;P46;Fixation;1081,23;565,76
16392665,84;15:18:00:033;Trial146;Video 18;P46;Fixation;1079,14;564,11
16392682,47;15:18:00:049;Trial146;Video 18;P46;Fixation;1078,05;564,81
16392699,15;15:18:00:066;Trial146;Video 18;P46;Fixation;1075,80;563,69
16392715,77;15:18:00:083;Trial146;Video 18;P46;Fixation;1078,42;565,57
16392732,44;15:18:00:099;Trial146;Video 18;P46;Fixation;1076,15;565,51
16392749,11;15:18:00:116;Trial146;Video 18;P46;Saccade;1080,86;563,94
16392765,79;15:18:00:133;Trial146;Video 18;P46;Saccade;1335,67;558,88
16392782,43;15:18:00:149;Trial146;Video 18;P46;Fixation;1565,13;553,96
16392799,17;15:18:00:166;Trial146;Video 18;P46;Fixation;1662,98;555,22
16392815,73;15:18:00:183;Trial146;Video 18;P46;Fixation;1659,41;551,70
16392832,45;15:18:00:199;Trial146;Video 18;P46;Fixation;1658,62;552,54
16392849,14;15:18:00:216;Trial146;Video 18;P46;Fixation;1659,60;554,31
16392865,74;15:18:00:233;Trial146;Video 18;P46;Fixation;1662,64;554,19
16392882,45;15:18:00:249;Trial146;Video 18;P46;Fixation;1663,51;555,34
16392899,09;15:18:00:266;Trial146;Video 18;P46;Fixation;1663,01;555,13
16392915,75;15:18:00:283;Trial146;Video 18;P46;Fixation;1663,32;554,07
16392932,42;15:18:00:299;Trial146;Video 18;P46;Fixation;1664,21;553,16
16392949,02;15:18:00:316;Trial146;Video 18;P46;Fixation;1665,54;553,86
16392965,72;15:18:00:333;Trial146;Video 18;P46;Fixation;1664,35;556,17
16392982,35;15:18:00:349;Trial146;Video 18;P46;Fixation;1663,57;557,07
16392999,13;15:18:00:366;Trial146;Video 18;P46;Fixation;1662,38;557,62
16393015,66;15:18:00:383;Trial146;Video 18;P46;Fixation;1663,36;557,33
16393032,3;15:18:00:399;Trial146;Video 18;P46;Fixation;1663,75;557,22
16393049,03;15:18:00:416;Trial146;Video 18;P46;Fixation;1661,66;556,92
