RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
15087249,02;13:28:36:878;Trial224;Video 26;P108;Fixation;1176,04;487,16
15087265,84;13:28:36:895;Trial224;Video 26;P108;Fixation;1176,26;485,17
15087282,27;13:28:36:911;Trial224;Video 26;P108;Fixation;1177,68;482,72
15087299,14;13:28:36:928;Trial224;Video 26;P108;Fixation;1179,12;486,37
15087315,6;13:28:36:945;Trial224;Video 26;P108;Fixation;1179,40;485,07
15087332,32;13:28:36:961;Trial224;Video 26;P108;Fixation;1178,47;483,74
15087349;13:28:36:978;Trial224;Video 26;P108;Fixation;1180,39;484,09
15087365,67;13:28:36:995;Trial224;Video 26;P108;Fixation;1182,24;485,94
15087382,29;13:28:37:011;Trial224;Video 26;P108;Fixation;1184,60;485,09
15087399;13:28:37:028;Trial224;Video 26;P108;Fixation;1184,57;486,95
15087415,57;13:28:37:045;Trial224;Video 26;P108;Fixation;1184,65;485,75
15087432,22;13:28:37:061;Trial224;Video 26;P108;Fixation;1187,79;488,67
15087448,89;13:28:37:078;Trial224;Video 26;P108;Fixation;1187,81;489,88
15087465,61;13:28:37:095;Trial224;Video 26;P108;Fixation;1188,61;487,99
15087482,27;13:28:37:111;Trial224;Video 26;P108;Fixation;1192,62;489,31
15087499,33;13:28:37:128;Trial224;Video 26;P108;Fixation;1192,97;489,35
15087515,54;13:28:37:145;Trial224;Video 26;P108;Fixation;1195,71;490,24
15087532,22;13:28:37:161;Trial224;Video 26;P108;Fixation;1198,18;489,77
15087548,98;13:28:37:178;Trial224;Video 26;P108;Fixation;1200,46;487,41
15087565,57;13:28:37:195;Trial224;Video 26;P108;Fixation;1198,47;487,99
15087582,2;13:28:37:211;Trial224;Video 26;P108;Fixation;1199,97;486,66
15087598,85;13:28:37:228;Trial224;Video 26;P108;Fixation;1204,57;488,19
15087615,49;13:28:37:245;Trial224;Video 26;P108;Fixation;1202,64;487,24
15087632,21;13:28:37:261;Trial224;Video 26;P108;Fixation;1202,91;487,34
15087648,81;13:28:37:278;Trial224;Video 26;P108;Fixation;1205,34;488,46
15087665,57;13:28:37:295;Trial224;Video 26;P108;Saccade;1233,05;510,92
15087682,18;13:28:37:311;Trial224;Video 26;P108;Fixation;1268,32;628,86
15087699,01;13:28:37:328;Trial224;Video 26;P108;Fixation;1273,32;618,15
15087715,49;13:28:37:345;Trial224;Video 26;P108;Fixation;1276,37;621,62
15087732,11;13:28:37:361;Trial224;Video 26;P108;Fixation;1279,01;620,55
15087748,84;13:28:37:378;Trial224;Video 26;P108;Fixation;1266,61;617,66
15087765,48;13:28:37:395;Trial224;Video 26;P108;Fixation;1274,85;615,01
15087782,12;13:28:37:411;Trial224;Video 26;P108;Fixation;1279,08;611,57
15087798,81;13:28:37:428;Trial224;Video 26;P108;Fixation;1277,38;615,82
15087815,46;13:28:37:445;Trial224;Video 26;P108;Fixation;1277,66;611,32
15087832,07;13:28:37:461;Trial224;Video 26;P108;Fixation;1281,44;611,39
15087848,79;13:28:37:478;Trial224;Video 26;P108;Fixation;1280,04;612,77
15087865,43;13:28:37:495;Trial224;Video 26;P108;Saccade;1281,21;612,96
15087882,09;13:28:37:511;Trial224;Video 26;P108;Fixation;1418,14;570,78
15087898,99;13:28:37:528;Trial224;Video 26;P108;Fixation;1471,29;538,44
15087915,42;13:28:37:545;Trial224;Video 26;P108;Fixation;1475,73;552,70
15087932,01;13:28:37:561;Trial224;Video 26;P108;Fixation;1477,40;545,97
15087948,75;13:28:37:578;Trial224;Video 26;P108;Fixation;1476,78;542,93
15087965,34;13:28:37:594;Trial224;Video 26;P108;Fixation;1475,72;538,99
15087982;13:28:37:611;Trial224;Video 26;P108;Fixation;1473,57;533,51
15087998,74;13:28:37:628;Trial224;Video 26;P108;Fixation;1474,49;530,63
15088015,32;13:28:37:644;Trial224;Video 26;P108;Fixation;1476,86;534,75
15088031,99;13:28:37:661;Trial224;Video 26;P108;Fixation;1473,41;532,48
15088048,66;13:28:37:678;Trial224;Video 26;P108;Fixation;1472,95;534,74
15088065,38;13:28:37:694;Trial224;Video 26;P108;Fixation;1477,28;535,30
15088081,98;13:28:37:711;Trial224;Video 26;P108;Fixation;1473,32;532,83
15088098,69;13:28:37:728;Trial224;Video 26;P108;Fixation;1470,29;532,96
15088115,34;13:28:37:744;Trial224;Video 26;P108;Fixation;1471,59;531,71
15088131,95;13:28:37:761;Trial224;Video 26;P108;Fixation;1472,77;531,77
15088148,61;13:28:37:778;Trial224;Video 26;P108;Fixation;1474,07;529,41
15088165,43;13:28:37:795;Trial224;Video 26;P108;Fixation;1473,35;528,82
15088181,98;13:28:37:811;Trial224;Video 26;P108;Fixation;1472,70;530,47
15088198,66;13:28:37:828;Trial224;Video 26;P108;Fixation;1475,05;532,47
15088215,27;13:28:37:844;Trial224;Video 26;P108;Fixation;1474,13;529,26
15088232,01;13:28:37:861;Trial224;Video 26;P108;Saccade;1473,23;528,29
15088248,65;13:28:37:878;Trial224;Video 26;P108;Saccade;1308,74;524,39
15088265,29;13:28:37:894;Trial224;Video 26;P108;Fixation;1084,66;470,86
15088281,93;13:28:37:911;Trial224;Video 26;P108;Fixation;1085,99;461,06
15088298,55;13:28:37:928;Trial224;Video 26;P108;Fixation;1079,13;444,40
15088315,27;13:28:37:944;Trial224;Video 26;P108;Fixation;1081,98;449,88
15088331,86;13:28:37:961;Trial224;Video 26;P108;Fixation;1076,89;466,67
15088348,6;13:28:37:978;Trial224;Video 26;P108;Fixation;1076,25;446,46
15088365,25;13:28:37:994;Trial224;Video 26;P108;Fixation;1077,01;443,41
15088381,9;13:28:38:011;Trial224;Video 26;P108;Fixation;1076,45;443,48
15088398,59;13:28:38:028;Trial224;Video 26;P108;Fixation;1072,62;450,24
19482397,2;14:41:52:026;Trial167;Video 26;P109;Separator;-;-
19482402,94;14:41:52:032;Trial167;Video 26;P109;Blink;972,88;495,67
19482419,64;14:41:52:048;Trial167;Video 26;P109;Blink;971,58;494,44
19482436,31;14:41:52:065;Trial167;Video 26;P109;Blink;973,35;497,13
19482452,92;14:41:52:082;Trial167;Video 26;P109;Blink;974,97;499,54
19482469,62;14:41:52:098;Trial167;Video 26;P109;Blink;973,21;499,61
19482486,3;14:41:52:115;Trial167;Video 26;P109;Blink;972,75;502,12
19482503,01;14:41:52:132;Trial167;Video 26;P109;Blink;974,40;503,57
19482519,61;14:41:52:148;Trial167;Video 26;P109;Blink;973,12;502,36
19482536,27;14:41:52:165;Trial167;Video 26;P109;Blink;974,42;502,31
19482552,98;14:41:52:182;Trial167;Video 26;P109;Blink;972,48;505,17
19482569,53;14:41:52:198;Trial167;Video 26;P109;Blink;974,10;504,69
19482586,2;14:41:52:215;Trial167;Video 26;P109;Blink;973,10;505,49
19482602,86;14:41:52:232;Trial167;Video 26;P109;Blink;973,95;502,30
19482619,58;14:41:52:248;Trial167;Video 26;P109;Blink;0,00;0,00
19482636,25;14:41:52:265;Trial167;Video 26;P109;Blink;0,00;0,00
19482652,84;14:41:52:282;Trial167;Video 26;P109;Blink;0,00;0,00
19482669,58;14:41:52:298;Trial167;Video 26;P109;Blink;0,00;0,00
19482686,23;14:41:52:315;Trial167;Video 26;P109;Blink;0,00;0,00
19482702,82;14:41:52:332;Trial167;Video 26;P109;Blink;0,00;0,00
19482719,55;14:41:52:348;Trial167;Video 26;P109;Blink;0,00;0,00
19482736,21;14:41:52:365;Trial167;Video 26;P109;Blink;0,00;0,00
19482752,91;14:41:52:382;Trial167;Video 26;P109;Blink;0,00;0,00
19482769,46;14:41:52:398;Trial167;Video 26;P109;Saccade;972,50;518,94
19482786,2;14:41:52:415;Trial167;Video 26;P109;Fixation;974,81;417,93
19482802,9;14:41:52:432;Trial167;Video 26;P109;Fixation;974,41;421,49
19482819,49;14:41:52:448;Trial167;Video 26;P109;Fixation;975,01;431,60
19482836,19;14:41:52:465;Trial167;Video 26;P109;Fixation;971,78;421,87
19482852,76;14:41:52:482;Trial167;Video 26;P109;Fixation;974,40;416,77
19482869,52;14:41:52:498;Trial167;Video 26;P109;Fixation;976,15;415,22
19482886,21;14:41:52:515;Trial167;Video 26;P109;Fixation;977,03;416,91
19482902,83;14:41:52:532;Trial167;Video 26;P109;Saccade;889,55;414,50
19482919,4;14:41:52:548;Trial167;Video 26;P109;Fixation;872,43;415,95
19482936,07;14:41:52:565;Trial167;Video 26;P109;Fixation;871,89;411,89
19482952,79;14:41:52:582;Trial167;Video 26;P109;Fixation;868,44;409,96
19482969,38;14:41:52:598;Trial167;Video 26;P109;Fixation;868,64;411,26
19482986,05;14:41:52:615;Trial167;Video 26;P109;Fixation;866,09;413,18
19483002,71;14:41:52:632;Trial167;Video 26;P109;Fixation;866,71;411,93
19483019,36;14:41:52:648;Trial167;Video 26;P109;Fixation;866,76;411,15
19483036,03;14:41:52:665;Trial167;Video 26;P109;Fixation;867,59;412,66
19483052,76;14:41:52:682;Trial167;Video 26;P109;Saccade;872,47;412,30
19483069,4;14:41:52:698;Trial167;Video 26;P109;Saccade;1104,43;555,73
19483086,02;14:41:52:715;Trial167;Video 26;P109;Saccade;1271,20;741,53
19483102,66;14:41:52:731;Trial167;Video 26;P109;Fixation;1368,45;870,49
19483119,4;14:41:52:748;Trial167;Video 26;P109;Fixation;1396,41;875,26
19483136,08;14:41:52:765;Trial167;Video 26;P109;Fixation;1407,83;881,12
19483152,67;14:41:52:781;Trial167;Video 26;P109;Fixation;1411,97;878,59
19483169,31;14:41:52:798;Trial167;Video 26;P109;Fixation;1412,74;881,33
19483186,05;14:41:52:815;Trial167;Video 26;P109;Fixation;1413,15;878,79
19483202,63;14:41:52:831;Trial167;Video 26;P109;Fixation;1417,16;880,79
19483219,35;14:41:52:848;Trial167;Video 26;P109;Fixation;1420,96;883,61
19483236,03;14:41:52:865;Trial167;Video 26;P109;Fixation;1421,58;881,51
19483252,66;14:41:52:881;Trial167;Video 26;P109;Fixation;1420,96;882,19
19483269,34;14:41:52:898;Trial167;Video 26;P109;Fixation;1423,87;882,83
19483285,94;14:41:52:915;Trial167;Video 26;P109;Fixation;1425,92;885,22
19483302,59;14:41:52:931;Trial167;Video 26;P109;Fixation;1424,52;884,36
19483319,35;14:41:52:948;Trial167;Video 26;P109;Fixation;1426,71;889,78
19483335,91;14:41:52:965;Trial167;Video 26;P109;Fixation;1426,94;895,89
19483352,87;14:41:52:982;Trial167;Video 26;P109;Fixation;1424,92;895,84
19483369,3;14:41:52:998;Trial167;Video 26;P109;Fixation;1425,36;894,72
19483386,01;14:41:53:015;Trial167;Video 26;P109;Fixation;1420,12;898,34
19483402,58;14:41:53:031;Trial167;Video 26;P109;Fixation;1409,60;895,81
19483419,27;14:41:53:048;Trial167;Video 26;P109;Fixation;1405,47;896,86
19483435,89;14:41:53:065;Trial167;Video 26;P109;Fixation;1400,16;897,23
19483452,53;14:41:53:081;Trial167;Video 26;P109;Fixation;1404,09;897,91
19483469,25;14:41:53:098;Trial167;Video 26;P109;Fixation;1400,12;897,66
19483485,86;14:41:53:115;Trial167;Video 26;P109;Fixation;1389,80;897,77
19483502,5;14:41:53:131;Trial167;Video 26;P109;Fixation;1388,83;896,61
19483519,28;14:41:53:148;Trial167;Video 26;P109;Fixation;1385,19;895,12
19483535,83;14:41:53:165;Trial167;Video 26;P109;Fixation;1385,14;895,23
19483552,59;14:41:53:181;Trial167;Video 26;P109;-;1178,95;867,98
19483569,19;14:41:53:198;Trial167;Video 26;P109;Blink;0,00;0,00
19483585,82;14:41:53:215;Trial167;Video 26;P109;Blink;0,00;0,00
19483602,47;14:41:53:231;Trial167;Video 26;P109;Blink;0,00;0,00
19483619,17;14:41:53:248;Trial167;Video 26;P109;Blink;0,00;0,00
19483635,92;14:41:53:265;Trial167;Video 26;P109;Blink;0,00;0,00
19483652,45;14:41:53:281;Trial167;Video 26;P109;Blink;0,00;0,00
19483669,16;14:41:53:298;Trial167;Video 26;P109;Blink;0,00;0,00
19483685,85;14:41:53:315;Trial167;Video 26;P109;Blink;0,00;0,00
19483702,5;14:41:53:331;Trial167;Video 26;P109;Fixation;664,69;607,53
19483719,16;14:41:53:348;Trial167;Video 26;P109;Fixation;678,91;533,10
19483735,83;14:41:53:365;Trial167;Video 26;P109;Fixation;685,98;531,87
19483752,49;14:41:53:381;Trial167;Video 26;P109;Fixation;690,15;536,59
19483769,12;14:41:53:398;Trial167;Video 26;P109;Fixation;692,72;540,11
19483785,8;14:41:53:415;Trial167;Video 26;P109;Fixation;686,10;561,48
19483802,4;14:41:53:431;Trial167;Video 26;P109;Fixation;690,97;548,44
19483819,12;14:41:53:448;Trial167;Video 26;P109;Fixation;692,49;537,52
19483835,79;14:41:53:465;Trial167;Video 26;P109;Fixation;693,45;534,71
19483852,41;14:41:53:481;Trial167;Video 26;P109;Fixation;697,70;540,96
19483869,08;14:41:53:498;Trial167;Video 26;P109;Fixation;697,63;539,32
19483885,76;14:41:53:515;Trial167;Video 26;P109;Saccade;704,76;538,02
19483902,39;14:41:53:531;Trial167;Video 26;P109;Saccade;973,38;526,42
19483919,02;14:41:53:548;Trial167;Video 26;P109;Saccade;1212,09;523,43
19483935,74;14:41:53:565;Trial167;Video 26;P109;Fixation;1385,77;524,95
19483952,45;14:41:53:581;Trial167;Video 26;P109;Fixation;1403,43;521,88
19483969,05;14:41:53:598;Trial167;Video 26;P109;Fixation;1430,27;525,14
19483985,73;14:41:53:615;Trial167;Video 26;P109;Fixation;1435,01;521,88
19484002,37;14:41:53:631;Trial167;Video 26;P109;Fixation;1442,27;517,57
19484019,04;14:41:53:648;Trial167;Video 26;P109;Fixation;1445,63;515,86
19484035,73;14:41:53:665;Trial167;Video 26;P109;Fixation;1452,65;510,46
19484052,41;14:41:53:681;Trial167;Video 26;P109;Fixation;1455,61;508,45
19484069;14:41:53:698;Trial167;Video 26;P109;Fixation;1446,99;508,82
19484085,71;14:41:53:715;Trial167;Video 26;P109;Fixation;1455,30;507,49
19484102,33;14:41:53:731;Trial167;Video 26;P109;Fixation;1454,18;511,53
19484118,94;14:41:53:748;Trial167;Video 26;P109;Fixation;1458,81;511,46
19484135,67;14:41:53:764;Trial167;Video 26;P109;Fixation;1459,98;512,89
19484152,34;14:41:53:781;Trial167;Video 26;P109;Fixation;1462,26;509,39
19484168,91;14:41:53:798;Trial167;Video 26;P109;Fixation;1466,10;504,59
19484185,65;14:41:53:814;Trial167;Video 26;P109;Fixation;1466,28;510,32
19484202,32;14:41:53:831;Trial167;Video 26;P109;Fixation;1468,57;507,19
19484218,89;14:41:53:848;Trial167;Video 26;P109;Fixation;1469,33;506,19
19484235,66;14:41:53:864;Trial167;Video 26;P109;Fixation;1472,77;505,08
19484252,29;14:41:53:881;Trial167;Video 26;P109;Fixation;1470,98;502,37
19484268,94;14:41:53:898;Trial167;Video 26;P109;Fixation;1472,45;506,80
19484285,55;14:41:53:914;Trial167;Video 26;P109;Fixation;1472,82;500,85
19484302,26;14:41:53:931;Trial167;Video 26;P109;Saccade;1455,22;497,90
19484318,87;14:41:53:948;Trial167;Video 26;P109;Saccade;1119,18;487,84
19484335,54;14:41:53:964;Trial167;Video 26;P109;Fixation;821,52;475,83
19484352,3;14:41:53:981;Trial167;Video 26;P109;Fixation;784,63;424,74
19484368,89;14:41:53:998;Trial167;Video 26;P109;Fixation;771,29;413,36
19484385,56;14:41:54:014;Trial167;Video 26;P109;Fixation;774,62;418,56
19484402,16;14:41:54:031;Trial167;Video 26;P109;Fixation;778,76;422,53
19484418,89;14:41:54:048;Trial167;Video 26;P109;Fixation;783,11;415,42
19484435,57;14:41:54:064;Trial167;Video 26;P109;Fixation;782,12;413,41
19484452,14;14:41:54:081;Trial167;Video 26;P109;Fixation;782,66;415,11
19484468,79;14:41:54:098;Trial167;Video 26;P109;Fixation;783,48;414,26
19484485,57;14:41:54:114;Trial167;Video 26;P109;Fixation;783,98;412,84
19484502,17;14:41:54:131;Trial167;Video 26;P109;Fixation;789,01;411,64
19484518,84;14:41:54:148;Trial167;Video 26;P109;Fixation;810,17;413,60
19484535,51;14:41:54:164;Trial167;Video 26;P109;Fixation;810,76;412,80
19484552,23;14:41:54:181;Trial167;Video 26;P109;Fixation;810,72;416,00
19484568,76;14:41:54:198;Trial167;Video 26;P109;Fixation;826,51;416,74
19484585,59;14:41:54:214;Trial167;Video 26;P109;Fixation;832,19;416,82
19484602,12;14:41:54:231;Trial167;Video 26;P109;Fixation;828,41;419,09
19484618,75;14:41:54:248;Trial167;Video 26;P109;Fixation;839,23;420,93
19484635,52;14:41:54:264;Trial167;Video 26;P109;Fixation;837,69;424,62
19484652,13;14:41:54:281;Trial167;Video 26;P109;Fixation;843,71;425,68
19484668,8;14:41:54:298;Trial167;Video 26;P109;Fixation;843,49;426,87
19484685,46;14:41:54:314;Trial167;Video 26;P109;Fixation;845,84;429,45
19484702,11;14:41:54:331;Trial167;Video 26;P109;Fixation;848,93;426,66
19484718,76;14:41:54:348;Trial167;Video 26;P109;Fixation;851,42;426,02
19484735,37;14:41:54:364;Trial167;Video 26;P109;Fixation;853,29;427,79
19484752,12;14:41:54:381;Trial167;Video 26;P109;Fixation;855,68;427,22
19484768,72;14:41:54:398;Trial167;Video 26;P109;Fixation;855,61;430,24
19484785,35;14:41:54:414;Trial167;Video 26;P109;Fixation;856,00;431,97
19484802,07;14:41:54:431;Trial167;Video 26;P109;Saccade;857,99;430,04
19484818,71;14:41:54:448;Trial167;Video 26;P109;Saccade;870,01;426,93
19484835,35;14:41:54:464;Trial167;Video 26;P109;Saccade;1160,28;423,61
19484852,09;14:41:54:481;Trial167;Video 26;P109;Fixation;1381,49;432,64
19484868,69;14:41:54:497;Trial167;Video 26;P109;Fixation;1417,51;441,00
19484885,34;14:41:54:514;Trial167;Video 26;P109;Fixation;1420,86;441,42
19484902,02;14:41:54:531;Trial167;Video 26;P109;Fixation;1427,53;438,38
19484918,63;14:41:54:547;Trial167;Video 26;P109;Fixation;1436,09;441,55
19484935,36;14:41:54:564;Trial167;Video 26;P109;Fixation;1438,50;445,29
19484951,96;14:41:54:581;Trial167;Video 26;P109;Fixation;1435,77;444,54
19484968,61;14:41:54:597;Trial167;Video 26;P109;Fixation;1438,48;441,46
19484985,29;14:41:54:614;Trial167;Video 26;P109;Fixation;1441,82;438,30
19485001,94;14:41:54:631;Trial167;Video 26;P109;Fixation;1442,35;440,59
19485018,64;14:41:54:647;Trial167;Video 26;P109;Fixation;1439,27;445,16
19485035,32;14:41:54:664;Trial167;Video 26;P109;Fixation;1440,92;443,10
19485051,99;14:41:54:681;Trial167;Video 26;P109;Fixation;1446,05;443,37
19485068,57;14:41:54:697;Trial167;Video 26;P109;Blink;0,00;0,00
19485085,31;14:41:54:714;Trial167;Video 26;P109;Blink;0,00;0,00
19485101,89;14:41:54:731;Trial167;Video 26;P109;Blink;0,00;0,00
19485118,55;14:41:54:747;Trial167;Video 26;P109;Blink;0,00;0,00
19485135,24;14:41:54:764;Trial167;Video 26;P109;Blink;0,00;0,00
19485151,95;14:41:54:781;Trial167;Video 26;P109;Blink;1102,22;1089,72
19485168,52;14:41:54:797;Trial167;Video 26;P109;-;0,00;0,00
19485185,2;14:41:54:814;Trial167;Video 26;P109;-;0,00;0,00
19485201,85;14:41:54:831;Trial167;Video 26;P109;Fixation;1317,18;469,49
19485218,51;14:41:54:847;Trial167;Video 26;P109;Fixation;1324,52;432,91
19485235,3;14:41:54:864;Trial167;Video 26;P109;Fixation;1319,08;456,71
19485251,84;14:41:54:881;Trial167;Video 26;P109;Fixation;1324,46;452,90
19485268,55;14:41:54:897;Trial167;Video 26;P109;Fixation;1321,81;462,20
19485285,29;14:41:54:914;Trial167;Video 26;P109;Fixation;1320,52;463,21
19485301,86;14:41:54:931;Trial167;Video 26;P109;Fixation;1326,63;465,12
19485318,48;14:41:54:947;Trial167;Video 26;P109;Fixation;1323,34;468,35
19485335,2;14:41:54:964;Trial167;Video 26;P109;Fixation;1323,31;473,71
19485351,81;14:41:54:981;Trial167;Video 26;P109;Fixation;1320,46;478,90
19485368,52;14:41:54:997;Trial167;Video 26;P109;Fixation;1320,32;477,32
19485385,24;14:41:55:014;Trial167;Video 26;P109;Fixation;1318,63;474,14
19485401,79;14:41:55:031;Trial167;Video 26;P109;Fixation;1319,46;475,17
19485418,53;14:41:55:047;Trial167;Video 26;P109;Fixation;1319,63;474,20
19485435,17;14:41:55:064;Trial167;Video 26;P109;Fixation;1320,26;474,97
19485451,84;14:41:55:081;Trial167;Video 26;P109;Fixation;1323,68;474,89
19485468,44;14:41:55:097;Trial167;Video 26;P109;Fixation;1324,78;474,60
19485485,13;14:41:55:114;Trial167;Video 26;P109;Fixation;1320,70;474,13
19485501,79;14:41:55:131;Trial167;Video 26;P109;Saccade;1300,35;476,73
19485518,47;14:41:55:147;Trial167;Video 26;P109;Fixation;1237,09;528,61
19485535,14;14:41:55:164;Trial167;Video 26;P109;Fixation;1241,32;521,94
19485551,8;14:41:55:181;Trial167;Video 26;P109;Fixation;1229,12;542,64
19485568,38;14:41:55:197;Trial167;Video 26;P109;Fixation;1231,12;550,54
19485585,11;14:41:55:214;Trial167;Video 26;P109;Fixation;1225,86;551,47
19485601,77;14:41:55:231;Trial167;Video 26;P109;Fixation;1227,17;547,53
19485618,37;14:41:55:247;Trial167;Video 26;P109;Fixation;1225,12;550,17
19485635,14;14:41:55:264;Trial167;Video 26;P109;Fixation;1225,14;548,36
19485651,71;14:41:55:281;Trial167;Video 26;P109;Fixation;1226,17;547,43
19485668,33;14:41:55:297;Trial167;Video 26;P109;Fixation;1226,17;547,04
19485685,07;14:41:55:314;Trial167;Video 26;P109;Fixation;1224,65;550,29
19485701,67;14:41:55:330;Trial167;Video 26;P109;Fixation;1226,01;550,22
19485718,33;14:41:55:347;Trial167;Video 26;P109;Fixation;1223,47;553,64
19485735,07;14:41:55:364;Trial167;Video 26;P109;Fixation;1221,30;556,14
19485751,72;14:41:55:381;Trial167;Video 26;P109;Fixation;1219,94;555,16
19485768,36;14:41:55:397;Trial167;Video 26;P109;Fixation;1219,42;553,99
19485785,06;14:41:55:414;Trial167;Video 26;P109;Fixation;1218,90;556,79
19485801,68;14:41:55:430;Trial167;Video 26;P109;Saccade;1173,31;563,96
19485818,27;14:41:55:447;Trial167;Video 26;P109;Fixation;964,90;659,35
19485835,04;14:41:55:464;Trial167;Video 26;P109;Fixation;967,59;661,08
19485851,62;14:41:55:480;Trial167;Video 26;P109;Fixation;960,11;655,44
19485868,27;14:41:55:497;Trial167;Video 26;P109;Fixation;966,34;661,27
19485884,99;14:41:55:514;Trial167;Video 26;P109;Fixation;965,94;655,95
19485901,66;14:41:55:530;Trial167;Video 26;P109;Fixation;964,18;656,55
19485918,24;14:41:55:547;Trial167;Video 26;P109;Fixation;966,95;656,58
19485934,92;14:41:55:564;Trial167;Video 26;P109;Fixation;969,90;658,64
19485951,57;14:41:55:580;Trial167;Video 26;P109;Fixation;968,31;658,06
19485968,22;14:41:55:597;Trial167;Video 26;P109;Fixation;972,02;656,30
19485984,89;14:41:55:614;Trial167;Video 26;P109;Fixation;970,61;658,44
19486001,63;14:41:55:630;Trial167;Video 26;P109;Fixation;973,11;656,64
19486018,3;14:41:55:647;Trial167;Video 26;P109;Fixation;973,86;656,66
19486034,94;14:41:55:664;Trial167;Video 26;P109;Fixation;974,65;657,11
19486051,6;14:41:55:680;Trial167;Video 26;P109;Fixation;973,22;660,91
19486068,22;14:41:55:697;Trial167;Video 26;P109;Fixation;976,98;660,43
19486084,94;14:41:55:714;Trial167;Video 26;P109;Fixation;978,84;666,23
19486101,57;14:41:55:730;Trial167;Video 26;P109;Fixation;982,50;657,94
19486118,23;14:41:55:747;Trial167;Video 26;P109;Fixation;982,13;663,69
19486134,83;14:41:55:764;Trial167;Video 26;P109;Saccade;982,66;664,04
19486151,51;14:41:55:780;Trial167;Video 26;P109;Saccade;1046,49;668,19
19486168,2;14:41:55:797;Trial167;Video 26;P109;Saccade;1294,29;619,21
19486185,06;14:41:55:814;Trial167;Video 26;P109;Fixation;1422,36;573,05
19486201,53;14:41:55:830;Trial167;Video 26;P109;Fixation;1423,76;561,04
19486218,18;14:41:55:847;Trial167;Video 26;P109;Fixation;1424,34;558,53
19486234,85;14:41:55:864;Trial167;Video 26;P109;Fixation;1424,55;548,34
19486251,5;14:41:55:880;Trial167;Video 26;P109;Fixation;1424,54;553,04
19486268,15;14:41:55:897;Trial167;Video 26;P109;Fixation;1427,52;542,54
19486284,77;14:41:55:914;Trial167;Video 26;P109;Fixation;1428,55;540,76
19486301,5;14:41:55:930;Trial167;Video 26;P109;Fixation;1428,26;539,80
19486318,17;14:41:55:947;Trial167;Video 26;P109;Fixation;1429,01;538,34
19486334,76;14:41:55:964;Trial167;Video 26;P109;Fixation;1431,72;537,20
19486351,42;14:41:55:980;Trial167;Video 26;P109;Fixation;1432,23;538,70
19486368,13;14:41:55:997;Trial167;Video 26;P109;Fixation;1432,95;535,46
19486384,75;14:41:56:014;Trial167;Video 26;P109;Fixation;1434,91;535,56
19486401,46;14:41:56:030;Trial167;Video 26;P109;Fixation;1437,18;534,81
19486418,06;14:41:56:047;Trial167;Video 26;P109;Fixation;1439,53;537,00
19486434,8;14:41:56:064;Trial167;Video 26;P109;Fixation;1438,68;535,57
19486451,44;14:41:56:080;Trial167;Video 26;P109;Blink;0,00;0,00
19486468,03;14:41:56:097;Trial167;Video 26;P109;Blink;0,00;0,00
19486484,75;14:41:56:114;Trial167;Video 26;P109;Blink;0,00;0,00
19486501,44;14:41:56:130;Trial167;Video 26;P109;Blink;0,00;0,00
19486518,08;14:41:56:147;Trial167;Video 26;P109;Blink;0,00;0,00
19486534,73;14:41:56:164;Trial167;Video 26;P109;Blink;0,00;0,00
19486551,34;14:41:56:180;Trial167;Video 26;P109;Blink;0,00;0,00
19486568,01;14:41:56:197;Trial167;Video 26;P109;Saccade;1100,95;549,14
19486584,82;14:41:56:214;Trial167;Video 26;P109;Fixation;1115,88;388,82
19486601,33;14:41:56:230;Trial167;Video 26;P109;Fixation;1106,09;416,19
19486618,01;14:41:56:247;Trial167;Video 26;P109;Fixation;1108,58;434,65
19486634,71;14:41:56:264;Trial167;Video 26;P109;Fixation;1108,38;424,28
19486651,29;14:41:56:280;Trial167;Video 26;P109;Fixation;1110,33;423,26
19486668,01;14:41:56:297;Trial167;Video 26;P109;Fixation;1113,43;418,10
19486684,69;14:41:56:313;Trial167;Video 26;P109;Fixation;1113,86;414,92
19486701,27;14:41:56:330;Trial167;Video 26;P109;Fixation;1116,25;423,61
19486717,95;14:41:56:347;Trial167;Video 26;P109;Fixation;1116,59;422,20
19486734,66;14:41:56:363;Trial167;Video 26;P109;Fixation;1116,23;427,32
19486751,27;14:41:56:380;Trial167;Video 26;P109;Fixation;1118,62;430,06
19486767,99;14:41:56:397;Trial167;Video 26;P109;Fixation;1116,02;424,10
19486784,58;14:41:56:413;Trial167;Video 26;P109;Fixation;1120,41;426,82
19486801,29;14:41:56:430;Trial167;Video 26;P109;Fixation;1121,25;424,89
19486818;14:41:56:447;Trial167;Video 26;P109;Fixation;1123,10;420,59
19486834,64;14:41:56:463;Trial167;Video 26;P109;Fixation;1123,36;415,57
19486851,32;14:41:56:480;Trial167;Video 26;P109;Fixation;1124,85;418,04
19486867,88;14:41:56:497;Trial167;Video 26;P109;Fixation;1139,64;420,54
19486884,61;14:41:56:513;Trial167;Video 26;P109;Fixation;1139,00;413,53
19486901,2;14:41:56:530;Trial167;Video 26;P109;Fixation;1144,16;411,59
19486917,91;14:41:56:547;Trial167;Video 26;P109;Fixation;1152,04;407,67
19486934,6;14:41:56:563;Trial167;Video 26;P109;Fixation;1152,12;408,46
