RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
5258521,61;16:55:06:215;Trial191;Video 26;P01;Fixation;1268,12;470,09
5258538,29;16:55:06:232;Trial191;Video 26;P01;Fixation;1292,67;459,01
5258555,27;16:55:06:249;Trial191;Video 26;P01;Fixation;1289,72;457,90
5258571,6;16:55:06:265;Trial191;Video 26;P01;Fixation;1309,78;455,01
5258588,27;16:55:06:282;Trial191;Video 26;P01;Fixation;1301,07;454,77
5258604,94;16:55:06:298;Trial191;Video 26;P01;Saccade;1283,94;456,43
5258621,59;16:55:06:315;Trial191;Video 26;P01;Fixation;946,40;446,71
5258638,24;16:55:06:332;Trial191;Video 26;P01;Fixation;902,60;457,59
5258654,94;16:55:06:348;Trial191;Video 26;P01;Fixation;924,51;447,29
5258671,57;16:55:06:365;Trial191;Video 26;P01;Fixation;887,56;450,45
5258688,22;16:55:06:382;Trial191;Video 26;P01;Fixation;888,28;455,10
5258704,86;16:55:06:398;Trial191;Video 26;P01;Fixation;893,37;448,47
5258721,57;16:55:06:415;Trial191;Video 26;P01;Fixation;878,19;452,38
5258738,3;16:55:06:432;Trial191;Video 26;P01;Fixation;880,01;457,21
5258754,87;16:55:06:448;Trial191;Video 26;P01;Fixation;883,18;449,51
5258771,61;16:55:06:465;Trial191;Video 26;P01;Fixation;879,14;456,11
5258788,22;16:55:06:482;Trial191;Video 26;P01;Fixation;874,46;457,06
5258804,93;16:55:06:498;Trial191;Video 26;P01;Fixation;874,54;466,30
5258821,72;16:55:06:515;Trial191;Video 26;P01;Fixation;881,67;453,56
5258838,31;16:55:06:532;Trial191;Video 26;P01;Fixation;871,63;460,25
5258854,89;16:55:06:548;Trial191;Video 26;P01;Fixation;882,91;462,99
6463372,24;17:15:11:066;Trial035;Video 26;P02;Separator;-;-
6463376,79;17:15:11:071;Trial035;Video 26;P02;Fixation;980,57;574,91
6463393,47;17:15:11:087;Trial035;Video 26;P02;Fixation;980,85;572,46
6463410,14;17:15:11:104;Trial035;Video 26;P02;Fixation;977,52;579,31
6463426,82;17:15:11:121;Trial035;Video 26;P02;Fixation;983,65;576,86
6463443,43;17:15:11:137;Trial035;Video 26;P02;Fixation;986,46;572,41
6463460,08;17:15:11:154;Trial035;Video 26;P02;Fixation;980,94;582,07
6463476,75;17:15:11:171;Trial035;Video 26;P02;Fixation;982,09;577,70
6463493,4;17:15:11:187;Trial035;Video 26;P02;Fixation;983,36;587,17
6463510,06;17:15:11:204;Trial035;Video 26;P02;Fixation;993,15;594,50
6463526,71;17:15:11:220;Trial035;Video 26;P02;Fixation;991,32;584,67
6463543,38;17:15:11:237;Trial035;Video 26;P02;Fixation;985,74;584,04
6463560,11;17:15:11:254;Trial035;Video 26;P02;Fixation;985,75;584,46
6463576,68;17:15:11:270;Trial035;Video 26;P02;Fixation;986,82;578,47
6463593,36;17:15:11:287;Trial035;Video 26;P02;Saccade;959,42;596,11
6463610,09;17:15:11:304;Trial035;Video 26;P02;Saccade;598,97;590,81
6463626,69;17:15:11:320;Trial035;Video 26;P02;Fixation;570,69;568,29
6463643,4;17:15:11:337;Trial035;Video 26;P02;Fixation;564,72;519,31
6463660;17:15:11:354;Trial035;Video 26;P02;Fixation;552,62;545,25
6463676,66;17:15:11:370;Trial035;Video 26;P02;Fixation;555,79;560,31
6463693,32;17:15:11:387;Trial035;Video 26;P02;Fixation;558,00;549,13
6463709,98;17:15:11:404;Trial035;Video 26;P02;Fixation;550,71;550,12
6463726,63;17:15:11:420;Trial035;Video 26;P02;Fixation;558,89;563,03
6463743,3;17:15:11:437;Trial035;Video 26;P02;Fixation;560,94;545,60
6463760,04;17:15:11:454;Trial035;Video 26;P02;Fixation;553,71;541,97
6463776,61;17:15:11:470;Trial035;Video 26;P02;Fixation;552,65;557,60
6463793,28;17:15:11:487;Trial035;Video 26;P02;Fixation;555,98;557,96
6463809,95;17:15:11:504;Trial035;Video 26;P02;Fixation;558,13;586,64
6463826,58;17:15:11:520;Trial035;Video 26;P02;Fixation;545,03;571,25
6463843,34;17:15:11:537;Trial035;Video 26;P02;Fixation;543,03;569,34
6463859,91;17:15:11:554;Trial035;Video 26;P02;Saccade;555,95;580,07
6463876,59;17:15:11:570;Trial035;Video 26;P02;Saccade;550,29;616,67
6463893,24;17:15:11:587;Trial035;Video 26;P02;Saccade;547,72;626,76
6463909,9;17:15:11:604;Trial035;Video 26;P02;Saccade;561,23;635,69
6463926,56;17:15:11:620;Trial035;Video 26;P02;Saccade;572,44;615,79
6463943,23;17:15:11:637;Trial035;Video 26;P02;Saccade;568,91;616,21
6463959,96;17:15:11:654;Trial035;Video 26;P02;Saccade;829,57;768,28
6463976,61;17:15:11:670;Trial035;Video 26;P02;Saccade;1168,90;814,71
6463993,21;17:15:11:687;Trial035;Video 26;P02;Fixation;1328,03;890,96
6464009,95;17:15:11:704;Trial035;Video 26;P02;Fixation;1351,04;876,70
6464026,52;17:15:11:720;Trial035;Video 26;P02;Fixation;1327,45;895,01
6464043,2;17:15:11:737;Trial035;Video 26;P02;Fixation;1315,41;903,46
6464059,84;17:15:11:754;Trial035;Video 26;P02;Fixation;1317,47;931,91
6464076,54;17:15:11:770;Trial035;Video 26;P02;Fixation;1310,62;904,86
6464093,16;17:15:11:787;Trial035;Video 26;P02;Saccade;1307,58;920,92
6464109,82;17:15:11:804;Trial035;Video 26;P02;Saccade;1305,31;935,89
6464126,48;17:15:11:820;Trial035;Video 26;P02;Saccade;1305,56;927,32
6464143,14;17:15:11:837;Trial035;Video 26;P02;Saccade;1314,60;891,10
6464159,89;17:15:11:854;Trial035;Video 26;P02;Fixation;1308,91;963,57
6464176,46;17:15:11:870;Trial035;Video 26;P02;Fixation;1305,55;934,54
6464193,14;17:15:11:887;Trial035;Video 26;P02;Fixation;1306,07;987,75
6464209,79;17:15:11:904;Trial035;Video 26;P02;Fixation;1312,54;923,93
6464226,44;17:15:11:920;Trial035;Video 26;P02;Fixation;1306,07;1002,06
6464243,12;17:15:11:937;Trial035;Video 26;P02;Fixation;1303,59;1008,22
6464259,77;17:15:11:954;Trial035;Video 26;P02;Saccade;1317,94;949,59
6464276,45;17:15:11:970;Trial035;Video 26;P02;Fixation;1319,72;990,90
6464293,1;17:15:11:987;Trial035;Video 26;P02;Fixation;1321,51;957,67
6464309,75;17:15:12:004;Trial035;Video 26;P02;Fixation;1322,30;1010,45
6464326,4;17:15:12:020;Trial035;Video 26;P02;Fixation;1322,85;1007,07
6464343,07;17:15:12:037;Trial035;Video 26;P02;Fixation;1326,63;991,68
6464359,82;17:15:12:054;Trial035;Video 26;P02;Saccade;1335,20;979,21
6464376,38;17:15:12:070;Trial035;Video 26;P02;Saccade;1225,91;875,07
6464393,05;17:15:12:087;Trial035;Video 26;P02;Saccade;863,42;718,72
6464409,71;17:15:12:103;Trial035;Video 26;P02;Fixation;697,83;584,89
6464426,37;17:15:12:120;Trial035;Video 26;P02;Fixation;725,01;602,95
6464443,04;17:15:12:137;Trial035;Video 26;P02;Fixation;717,21;607,29
6464459,69;17:15:12:153;Trial035;Video 26;P02;Fixation;721,91;601,27
6464476,37;17:15:12:170;Trial035;Video 26;P02;Fixation;734,91;601,98
6464493,02;17:15:12:187;Trial035;Video 26;P02;Fixation;726,78;607,27
6464509,66;17:15:12:203;Trial035;Video 26;P02;Fixation;720,26;591,92
6464526,32;17:15:12:220;Trial035;Video 26;P02;Fixation;723,60;612,53
6464543,05;17:15:12:237;Trial035;Video 26;P02;Fixation;724,57;608,12
6464559,73;17:15:12:253;Trial035;Video 26;P02;Fixation;722,30;607,96
6464576,3;17:15:12:270;Trial035;Video 26;P02;Fixation;702,69;573,87
6464592,98;17:15:12:287;Trial035;Video 26;P02;Saccade;682,47;580,58
6464609,63;17:15:12:303;Trial035;Video 26;P02;Saccade;675,73;491,32
6464626,38;17:15:12:320;Trial035;Video 26;P02;Fixation;669,75;543,17
6464643,04;17:15:12:337;Trial035;Video 26;P02;Fixation;688,49;577,60
6464659,62;17:15:12:353;Trial035;Video 26;P02;Fixation;669,39;554,88
6464676,27;17:15:12:370;Trial035;Video 26;P02;Fixation;668,28;566,70
6464692,95;17:15:12:387;Trial035;Video 26;P02;Fixation;653,72;545,91
6464709,59;17:15:12:403;Trial035;Video 26;P02;Fixation;661,29;526,59
6464726,26;17:15:12:420;Trial035;Video 26;P02;Fixation;663,71;533,49
6464742,92;17:15:12:437;Trial035;Video 26;P02;Fixation;663,81;524,01
6464759,59;17:15:12:453;Trial035;Video 26;P02;Fixation;664,20;528,30
6464776,29;17:15:12:470;Trial035;Video 26;P02;Fixation;670,48;541,33
6464792,91;17:15:12:487;Trial035;Video 26;P02;Saccade;675,62;539,19
6464809,62;17:15:12:503;Trial035;Video 26;P02;Fixation;675,27;483,59
6464826,22;17:15:12:520;Trial035;Video 26;P02;Fixation;688,29;542,90
6464842,91;17:15:12:537;Trial035;Video 26;P02;Fixation;692,81;538,33
6464859,53;17:15:12:553;Trial035;Video 26;P02;Fixation;678,66;527,34
6464876,2;17:15:12:570;Trial035;Video 26;P02;Fixation;701,86;538,03
6464892,86;17:15:12:587;Trial035;Video 26;P02;Fixation;699,44;530,39
6464909,52;17:15:12:603;Trial035;Video 26;P02;Fixation;694,07;504,40
6464926,18;17:15:12:620;Trial035;Video 26;P02;Saccade;705,75;500,10
6464942,83;17:15:12:637;Trial035;Video 26;P02;Fixation;725,80;530,52
6464959,57;17:15:12:653;Trial035;Video 26;P02;Fixation;725,90;522,87
6464976,15;17:15:12:670;Trial035;Video 26;P02;Fixation;727,40;523,62
6464992,82;17:15:12:687;Trial035;Video 26;P02;Fixation;731,64;530,76
6465009,48;17:15:12:703;Trial035;Video 26;P02;Fixation;725,29;541,92
6465026,13;17:15:12:720;Trial035;Video 26;P02;Fixation;723,26;531,52
6465042,82;17:15:12:737;Trial035;Video 26;P02;Saccade;736,05;540,43
6465059,46;17:15:12:753;Trial035;Video 26;P02;Saccade;1000,61;555,37
6465076,12;17:15:12:770;Trial035;Video 26;P02;Fixation;1272,60;550,30
6465092,78;17:15:12:787;Trial035;Video 26;P02;Fixation;1282,12;576,61
6465109,44;17:15:12:803;Trial035;Video 26;P02;Fixation;1283,59;595,12
6465126,09;17:15:12:820;Trial035;Video 26;P02;Fixation;1299,07;551,53
6465142,77;17:15:12:837;Trial035;Video 26;P02;Fixation;1299,87;560,38
6465159,54;17:15:12:853;Trial035;Video 26;P02;Fixation;1296,10;565,42
6465176,08;17:15:12:870;Trial035;Video 26;P02;Fixation;1275,92;588,05
6465192,75;17:15:12:887;Trial035;Video 26;P02;Fixation;1284,09;560,12
6465209,41;17:15:12:903;Trial035;Video 26;P02;Fixation;1297,10;574,99
6465226,06;17:15:12:920;Trial035;Video 26;P02;Fixation;1298,21;566,96
6465242,74;17:15:12:937;Trial035;Video 26;P02;Fixation;1295,26;577,21
6465259,38;17:15:12:953;Trial035;Video 26;P02;Fixation;1300,26;562,01
6465276,14;17:15:12:970;Trial035;Video 26;P02;Fixation;1308,12;566,37
6465292,7;17:15:12:986;Trial035;Video 26;P02;Fixation;1313,30;571,00
6465309,36;17:15:13:003;Trial035;Video 26;P02;Fixation;1304,51;588,31
6465326,02;17:15:13:020;Trial035;Video 26;P02;Fixation;1300,94;608,04
6465342,68;17:15:13:036;Trial035;Video 26;P02;Saccade;1307,74;605,40
6465359,42;17:15:13:053;Trial035;Video 26;P02;Fixation;1301,84;641,86
6465376;17:15:13:070;Trial035;Video 26;P02;Fixation;1309,65;598,15
6465392,68;17:15:13:086;Trial035;Video 26;P02;Fixation;1307,74;658,96
6465409,32;17:15:13:103;Trial035;Video 26;P02;Fixation;1303,90;626,43
6465425,99;17:15:13:120;Trial035;Video 26;P02;Fixation;1301,62;632,27
6465442,71;17:15:13:136;Trial035;Video 26;P02;Fixation;1310,12;621,98
6465459,32;17:15:13:153;Trial035;Video 26;P02;Fixation;1298,75;641,29
6465476,13;17:15:13:170;Trial035;Video 26;P02;Fixation;1308,09;643,61
6465492,63;17:15:13:186;Trial035;Video 26;P02;Saccade;1302,14;571,25
6465509,29;17:15:13:203;Trial035;Video 26;P02;Saccade;1007,47;610,83
6465525,93;17:15:13:220;Trial035;Video 26;P02;Fixation;846,54;604,43
6465542,62;17:15:13:236;Trial035;Video 26;P02;Fixation;857,24;573,97
6465559,31;17:15:13:253;Trial035;Video 26;P02;Fixation;858,07;543,66
6465575,93;17:15:13:270;Trial035;Video 26;P02;Fixation;860,83;541,95
6465592,6;17:15:13:286;Trial035;Video 26;P02;Fixation;877,56;549,81
6465609,31;17:15:13:303;Trial035;Video 26;P02;Fixation;882,67;542,54
6465625,9;17:15:13:320;Trial035;Video 26;P02;Saccade;874,50;543,95
6465642,57;17:15:13:336;Trial035;Video 26;P02;Fixation;876,83;538,15
6465659,22;17:15:13:353;Trial035;Video 26;P02;Fixation;882,90;541,91
6465675,92;17:15:13:370;Trial035;Video 26;P02;Fixation;887,94;542,33
6465692,57;17:15:13:386;Trial035;Video 26;P02;Fixation;887,87;536,89
6465709,21;17:15:13:403;Trial035;Video 26;P02;Fixation;887,81;533,06
6465725,9;17:15:13:420;Trial035;Video 26;P02;Fixation;895,59;530,22
6465742,54;17:15:13:436;Trial035;Video 26;P02;Fixation;901,63;528,25
6465759,25;17:15:13:453;Trial035;Video 26;P02;Fixation;899,96;533,71
6465775,85;17:15:13:470;Trial035;Video 26;P02;Fixation;892,38;519,63
6465792,52;17:15:13:486;Trial035;Video 26;P02;Fixation;897,91;520,79
6465809,18;17:15:13:503;Trial035;Video 26;P02;Fixation;892,40;524,18
6465825,82;17:15:13:520;Trial035;Video 26;P02;Fixation;889,63;525,72
6465842,58;17:15:13:536;Trial035;Video 26;P02;Fixation;888,52;524,69
6465859,15;17:15:13:553;Trial035;Video 26;P02;Fixation;881,49;529,45
6465875,94;17:15:13:570;Trial035;Video 26;P02;Fixation;878,68;531,06
6465892,47;17:15:13:586;Trial035;Video 26;P02;Fixation;873,08;528,09
6465909,13;17:15:13:603;Trial035;Video 26;P02;Fixation;888,91;542,91
6465925,79;17:15:13:620;Trial035;Video 26;P02;Fixation;889,42;554,13
6465942,45;17:15:13:636;Trial035;Video 26;P02;Fixation;881,83;541,77
6465959,18;17:15:13:653;Trial035;Video 26;P02;Fixation;873,36;551,37
6465975,77;17:15:13:670;Trial035;Video 26;P02;Fixation;884,98;565,15
6465992,44;17:15:13:686;Trial035;Video 26;P02;Fixation;910,17;548,78
6466009,1;17:15:13:703;Trial035;Video 26;P02;Fixation;893,40;556,57
6466025,82;17:15:13:720;Trial035;Video 26;P02;Fixation;896,46;554,92
6466042,49;17:15:13:736;Trial035;Video 26;P02;Fixation;896,79;560,58
6466059,07;17:15:13:753;Trial035;Video 26;P02;Fixation;901,77;561,01
6466075,87;17:15:13:770;Trial035;Video 26;P02;Fixation;907,43;564,06
6466092,41;17:15:13:786;Trial035;Video 26;P02;Fixation;925,47;550,91
6466109,05;17:15:13:803;Trial035;Video 26;P02;Fixation;896,47;551,75
6466125,72;17:15:13:819;Trial035;Video 26;P02;Fixation;915,33;552,74
6466142,38;17:15:13:836;Trial035;Video 26;P02;Saccade;918,71;551,33
6466159,13;17:15:13:853;Trial035;Video 26;P02;Fixation;933,91;540,77
6466175,69;17:15:13:869;Trial035;Video 26;P02;Fixation;924,49;551,87
6466192,37;17:15:13:886;Trial035;Video 26;P02;Fixation;942,88;535,88
6466209,02;17:15:13:903;Trial035;Video 26;P02;Fixation;954,58;576,93
6466225,69;17:15:13:919;Trial035;Video 26;P02;Fixation;943,04;562,60
6466242,43;17:15:13:936;Trial035;Video 26;P02;Saccade;945,37;566,23
6466258,99;17:15:13:953;Trial035;Video 26;P02;Saccade;939,71;633,35
6466275,78;17:15:13:970;Trial035;Video 26;P02;Saccade;945,25;557,75
6466292,32;17:15:13:986;Trial035;Video 26;P02;Saccade;944,21;613,26
6466308,97;17:15:14:003;Trial035;Video 26;P02;Saccade;952,10;579,45
6466325,64;17:15:14:019;Trial035;Video 26;P02;Saccade;957,64;640,78
6466342,3;17:15:14:036;Trial035;Video 26;P02;Saccade;951,65;636,24
6466359,03;17:15:14:053;Trial035;Video 26;P02;Saccade;943,12;665,94
6466375,64;17:15:14:069;Trial035;Video 26;P02;Saccade;954,50;691,52
6466392,33;17:15:14:086;Trial035;Video 26;P02;Fixation;941,72;612,09
6466408,95;17:15:14:103;Trial035;Video 26;P02;Fixation;966,78;600,48
6466425,64;17:15:14:119;Trial035;Video 26;P02;Fixation;953,66;634,14
6466442,36;17:15:14:136;Trial035;Video 26;P02;Fixation;978,16;643,12
6466458,91;17:15:14:153;Trial035;Video 26;P02;Fixation;963,82;628,49
6466475,59;17:15:14:169;Trial035;Video 26;P02;Fixation;977,03;610,35
6466492,25;17:15:14:186;Trial035;Video 26;P02;Fixation;979,81;632,88
6466508,9;17:15:14:203;Trial035;Video 26;P02;Fixation;978,26;619,70
6466525,56;17:15:14:219;Trial035;Video 26;P02;Fixation;968,56;616,14
6466542,22;17:15:14:236;Trial035;Video 26;P02;Fixation;978,31;648,51
6466558,95;17:15:14:253;Trial035;Video 26;P02;Fixation;988,68;617,20
6466575,56;17:15:14:269;Trial035;Video 26;P02;Fixation;984,69;619,57
6466592,22;17:15:14:286;Trial035;Video 26;P02;Fixation;992,98;612,72
6466608,87;17:15:14:303;Trial035;Video 26;P02;Fixation;991,37;624,42
6466625,55;17:15:14:319;Trial035;Video 26;P02;Saccade;989,31;622,43
6466642,28;17:15:14:336;Trial035;Video 26;P02;Fixation;1000,20;632,69
6466658,84;17:15:14:353;Trial035;Video 26;P02;Fixation;1000,94;624,41
6466675,58;17:15:14:369;Trial035;Video 26;P02;Fixation;994,75;618,80
6466692,17;17:15:14:386;Trial035;Video 26;P02;Fixation;1015,19;615,68
6466708,83;17:15:14:403;Trial035;Video 26;P02;Fixation;995,21;630,93
6466725,56;17:15:14:419;Trial035;Video 26;P02;Fixation;1015,92;609,15
6466742,16;17:15:14:436;Trial035;Video 26;P02;Fixation;1007,64;625,90
6466758,88;17:15:14:453;Trial035;Video 26;P02;Fixation;1010,09;604,60
6466775,46;17:15:14:469;Trial035;Video 26;P02;Fixation;1012,40;631,46
6466792,14;17:15:14:486;Trial035;Video 26;P02;Fixation;1027,83;630,91
6466808,79;17:15:14:503;Trial035;Video 26;P02;Fixation;1030,23;620,01
6466825,44;17:15:14:519;Trial035;Video 26;P02;Fixation;1019,58;625,30
6466842,21;17:15:14:536;Trial035;Video 26;P02;Fixation;1038,84;612,87
6466858,77;17:15:14:553;Trial035;Video 26;P02;Fixation;1038,91;629,79
6466875,5;17:15:14:569;Trial035;Video 26;P02;Fixation;1032,09;616,72
6466892,09;17:15:14:586;Trial035;Video 26;P02;Fixation;1036,53;629,32
6466908,74;17:15:14:603;Trial035;Video 26;P02;Fixation;1032,31;628,11
6466925,4;17:15:14:619;Trial035;Video 26;P02;Fixation;1043,89;616,45
6466942,07;17:15:14:636;Trial035;Video 26;P02;Fixation;1042,21;637,59
6466958,79;17:15:14:653;Trial035;Video 26;P02;Fixation;1051,88;633,41
6466975,38;17:15:14:669;Trial035;Video 26;P02;Fixation;1044,58;636,69
6466992,07;17:15:14:686;Trial035;Video 26;P02;Fixation;1057,92;633,78
6467008,73;17:15:14:702;Trial035;Video 26;P02;-;1041,98;660,31
6467025,37;17:15:14:719;Trial035;Video 26;P02;-;1069,70;697,41
6467042,11;17:15:14:736;Trial035;Video 26;P02;Blink;0,00;0,00
6467058,69;17:15:14:752;Trial035;Video 26;P02;Blink;0,00;0,00
6467075,43;17:15:14:769;Trial035;Video 26;P02;Blink;0,00;0,00
6467092,02;17:15:14:786;Trial035;Video 26;P02;Blink;0,00;0,00
6467108,67;17:15:14:802;Trial035;Video 26;P02;Blink;0,00;0,00
6467125,32;17:15:14:819;Trial035;Video 26;P02;Blink;0,00;0,00
6467142;17:15:14:836;Trial035;Video 26;P02;Blink;0,00;0,00
6467158,72;17:15:14:852;Trial035;Video 26;P02;Fixation;1079,81;640,66
6467175,3;17:15:14:869;Trial035;Video 26;P02;Fixation;1078,41;644,81
6467191,98;17:15:14:886;Trial035;Video 26;P02;Fixation;1085,67;635,93
6467208,64;17:15:14:902;Trial035;Video 26;P02;Fixation;1090,70;606,42
6467225,29;17:15:14:919;Trial035;Video 26;P02;Fixation;1083,87;621,20
6467242,09;17:15:14:936;Trial035;Video 26;P02;Fixation;1083,97;627,12
6467258,61;17:15:14:952;Trial035;Video 26;P02;Fixation;1090,62;654,62
6467275,35;17:15:14:969;Trial035;Video 26;P02;Fixation;1091,99;636,51
6467291,94;17:15:14:986;Trial035;Video 26;P02;Fixation;1095,18;631,88
6467308,59;17:15:15:002;Trial035;Video 26;P02;Fixation;1094,43;636,10
6467325,25;17:15:15:019;Trial035;Video 26;P02;Fixation;1099,06;631,15
6467341,93;17:15:15:036;Trial035;Video 26;P02;Fixation;1095,76;619,44
6467358,65;17:15:15:052;Trial035;Video 26;P02;Fixation;1095,72;627,81
6467375,23;17:15:15:069;Trial035;Video 26;P02;Fixation;1097,90;608,55
6467391,93;17:15:15:086;Trial035;Video 26;P02;Fixation;1108,59;624,91
6467408,57;17:15:15:102;Trial035;Video 26;P02;Fixation;1100,97;633,61
6467425,23;17:15:15:119;Trial035;Video 26;P02;Fixation;1116,42;626,59
6467441,98;17:15:15:136;Trial035;Video 26;P02;Fixation;1104,81;632,19
6467458,55;17:15:15:152;Trial035;Video 26;P02;Fixation;1123,29;627,40
6467475,24;17:15:15:169;Trial035;Video 26;P02;Fixation;1119,12;617,51
6467491,86;17:15:15:186;Trial035;Video 26;P02;Fixation;1120,60;622,84
6467508,52;17:15:15:202;Trial035;Video 26;P02;Fixation;1124,32;628,23
6467525,18;17:15:15:219;Trial035;Video 26;P02;Fixation;1120,81;619,35
6467541,84;17:15:15:236;Trial035;Video 26;P02;Saccade;1124,44;624,63
6467558,57;17:15:15:252;Trial035;Video 26;P02;Fixation;1133,55;626,29
6467575,16;17:15:15:269;Trial035;Video 26;P02;Fixation;1130,73;621,06
6467591,83;17:15:15:286;Trial035;Video 26;P02;Fixation;1136,28;625,72
6467608,48;17:15:15:302;Trial035;Video 26;P02;Fixation;1130,12;641,92
6467625,14;17:15:15:319;Trial035;Video 26;P02;Fixation;1142,86;648,24
6467642,05;17:15:15:336;Trial035;Video 26;P02;Fixation;1140,86;656,15
6467658,51;17:15:15:352;Trial035;Video 26;P02;Fixation;1137,71;631,88
6467675,13;17:15:15:369;Trial035;Video 26;P02;Fixation;1148,17;665,75
6467691,79;17:15:15:386;Trial035;Video 26;P02;Fixation;1146,24;681,40
6467708,44;17:15:15:402;Trial035;Video 26;P02;Fixation;1159,95;686,34
6467725,1;17:15:15:419;Trial035;Video 26;P02;Fixation;1162,93;678,48
6467741,77;17:15:15:436;Trial035;Video 26;P02;Fixation;1158,66;681,84
6467758,51;17:15:15:452;Trial035;Video 26;P02;Saccade;1156,11;677,62
6467775,08;17:15:15:469;Trial035;Video 26;P02;Fixation;1169,41;680,29
6467791,75;17:15:15:486;Trial035;Video 26;P02;Fixation;1162,92;685,04
6467808,41;17:15:15:502;Trial035;Video 26;P02;Fixation;1161,84;683,99
6467825,06;17:15:15:519;Trial035;Video 26;P02;Fixation;1166,30;660,27
6467841,81;17:15:15:536;Trial035;Video 26;P02;Fixation;1170,93;677,02
6467858,39;17:15:15:552;Trial035;Video 26;P02;Fixation;1168,20;678,41
6467875,09;17:15:15:569;Trial035;Video 26;P02;Fixation;1166,22;691,07
6467891,71;17:15:15:585;Trial035;Video 26;P02;Fixation;1172,64;660,95
6467908,36;17:15:15:602;Trial035;Video 26;P02;Fixation;1176,49;679,65
6467925,03;17:15:15:619;Trial035;Video 26;P02;Fixation;1187,47;662,90
