RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
18106917,76;20:29:14:611;Trial182;Video 18;P03;Fixation;1260,99;602,04
18106934,43;20:29:14:628;Trial182;Video 18;P03;Fixation;1241,39;591,16
18106951,11;20:29:14:644;Trial182;Video 18;P03;Fixation;1245,48;600,86
18106967,73;20:29:14:661;Trial182;Video 18;P03;Fixation;1240,36;617,64
18106984,58;20:29:14:678;Trial182;Video 18;P03;Fixation;1246,14;597,82
18107001,06;20:29:14:694;Trial182;Video 18;P03;Fixation;1247,83;602,74
18107017,72;20:29:14:711;Trial182;Video 18;P03;Fixation;1246,27;613,14
18107034,4;20:29:14:728;Trial182;Video 18;P03;Fixation;1251,53;603,85
18107051,05;20:29:14:744;Trial182;Video 18;P03;Fixation;1244,92;608,47
18107067,77;20:29:14:761;Trial182;Video 18;P03;Fixation;1245,65;618,09
18107084,38;20:29:14:778;Trial182;Video 18;P03;Fixation;1247,37;600,94
18107101,02;20:29:14:794;Trial182;Video 18;P03;Fixation;1239,76;604,55
18107117,68;20:29:14:811;Trial182;Video 18;P03;Fixation;1237,86;604
18107134,35;20:29:14:828;Trial182;Video 18;P03;Fixation;1246,39;598,44
18107151,1;20:29:14:844;Trial182;Video 18;P03;Blink;0;0
18107167,67;20:29:14:861;Trial182;Video 18;P03;Blink;0;0
18107184,33;20:29:14:877;Trial182;Video 18;P03;Blink;0;0
18107200,98;20:29:14:894;Trial182;Video 18;P03;Blink;0;0
18107217,64;20:29:14:911;Trial182;Video 18;P03;Blink;0;0
18107234,31;20:29:14:927;Trial182;Video 18;P03;Blink;0;0
18107250,96;20:29:14:944;Trial182;Video 18;P03;Blink;0;0
18107267,69;20:29:14:961;Trial182;Video 18;P03;Blink;0;0
18107284,29;20:29:14:977;Trial182;Video 18;P03;Saccade;1325,88;617,96
18107300,94;20:29:14:994;Trial182;Video 18;P03;Fixation;1254,23;601,24
18107317,61;20:29:15:011;Trial182;Video 18;P03;Fixation;1250,95;597,49
18107334,27;20:29:15:027;Trial182;Video 18;P03;Fixation;1251,27;593,25
18107350,95;20:29:15:044;Trial182;Video 18;P03;Fixation;1248,24;590,64
18107367,58;20:29:15:061;Trial182;Video 18;P03;Fixation;1250,87;589,47
18107384,35;20:29:15:077;Trial182;Video 18;P03;Fixation;1242,09;593,75
18107400,9;20:29:15:094;Trial182;Video 18;P03;Fixation;1245,68;592,5
18107417,56;20:29:15:111;Trial182;Video 18;P03;Fixation;1249,81;588,24
18107434,25;20:29:15:127;Trial182;Video 18;P03;Fixation;1248,68;595,49
18107450,94;20:29:15:144;Trial182;Video 18;P03;Fixation;1243,21;594,37
18107467,61;20:29:15:161;Trial182;Video 18;P03;Fixation;1244,98;588,4
18107484,31;20:29:15:177;Trial182;Video 18;P03;Fixation;1242,53;594,5
18107500,95;20:29:15:194;Trial182;Video 18;P03;Fixation;1240,47;594,55
18107517,53;20:29:15:211;Trial182;Video 18;P03;Fixation;1240,17;595,19
18107534,19;20:29:15:227;Trial182;Video 18;P03;Fixation;1238,12;597,08
18107550,93;20:29:15:244;Trial182;Video 18;P03;Fixation;1239,68;596,95
18107567,51;20:29:15:261;Trial182;Video 18;P03;Saccade;1180,1;591,53
18107584,23;20:29:15:277;Trial182;Video 18;P03;Fixation;908,72;560,8
18107600,83;20:29:15:294;Trial182;Video 18;P03;Fixation;891,15;574,2
18107617,49;20:29:15:311;Trial182;Video 18;P03;Fixation;881,65;565,63
18107634,21;20:29:15:327;Trial182;Video 18;P03;Fixation;876,63;556,14
18107650,81;20:29:15:344;Trial182;Video 18;P03;Fixation;869,4;569,25
18107667,54;20:29:15:361;Trial182;Video 18;P03;Fixation;878,15;570,06
18107684,14;20:29:15:377;Trial182;Video 18;P03;Fixation;874,48;567,73
18107700,79;20:29:15:394;Trial182;Video 18;P03;Fixation;865,51;567,15
18107717,46;20:29:15:411;Trial182;Video 18;P03;Fixation;866,51;563,03
18107734,11;20:29:15:427;Trial182;Video 18;P03;Fixation;868,82;565,05
18107750,85;20:29:15:444;Trial182;Video 18;P03;Fixation;869,29;561,03
18107767,42;20:29:15:461;Trial182;Video 18;P03;Blink;0;0
18107784,13;20:29:15:477;Trial182;Video 18;P03;Blink;0;0
18107800,75;20:29:15:494;Trial182;Video 18;P03;Blink;0;0
18107817,41;20:29:15:511;Trial182;Video 18;P03;Blink;0;0
18107834,09;20:29:15:527;Trial182;Video 18;P03;Blink;0;0
18107850,73;20:29:15:544;Trial182;Video 18;P03;Blink;0;0
18107867,45;20:29:15:561;Trial182;Video 18;P03;Blink;0;0
18107884,06;20:29:15:577;Trial182;Video 18;P03;Blink;0;0
18107900,81;20:29:15:594;Trial182;Video 18;P03;Saccade;1498,85;773,34
18107917,37;20:29:15:611;Trial182;Video 18;P03;Saccade;0;0
18107934,04;20:29:15:627;Trial182;Video 18;P03;Fixation;1043,23;523
18107950,85;20:29:15:644;Trial182;Video 18;P03;Fixation;1038,98;543,37
18107967,35;20:29:15:661;Trial182;Video 18;P03;Fixation;1040,99;524,02
18107984,06;20:29:15:677;Trial182;Video 18;P03;Fixation;1038,75;555,65
18108000,68;20:29:15:694;Trial182;Video 18;P03;Fixation;1033,51;535,51
18108017,34;20:29:15:710;Trial182;Video 18;P03;Fixation;1035,97;536,47
18108034;20:29:15:727;Trial182;Video 18;P03;Fixation;1035,6;539,86
18108050,66;20:29:15:744;Trial182;Video 18;P03;Fixation;1035,95;528,27
18108067,4;20:29:15:761;Trial182;Video 18;P03;Fixation;1037,75;542,24
18108083,99;20:29:15:777;Trial182;Video 18;P03;Fixation;1040,51;519,52
18108100,66;20:29:15:794;Trial182;Video 18;P03;Fixation;1036,2;532,01
18108117,3;20:29:15:810;Trial182;Video 18;P03;Fixation;1036,44;534,49
18108133,97;20:29:15:827;Trial182;Video 18;P03;Fixation;1037,24;561,18
18108150,7;20:29:15:844;Trial182;Video 18;P03;Fixation;1037,57;542,77
18108167,28;20:29:15:860;Trial182;Video 18;P03;Fixation;1043,32;554,8
18108183,97;20:29:15:877;Trial182;Video 18;P03;Fixation;1041,26;549,22
18108200,6;20:29:15:894;Trial182;Video 18;P03;Fixation;1039,04;552,96
18108217,25;20:29:15:910;Trial182;Video 18;P03;Fixation;1032,92;552,43
18108233,94;20:29:15:927;Trial182;Video 18;P03;Fixation;1041,13;549,21
18108250,58;20:29:15:944;Trial182;Video 18;P03;Fixation;1035,67;549,48
18108267,32;20:29:15:960;Trial182;Video 18;P03;Fixation;1033,42;548,53
18108283,94;20:29:15:977;Trial182;Video 18;P03;Fixation;1035,01;556,23
18108300,58;20:29:15:994;Trial182;Video 18;P03;Fixation;1036,8;554,41
18108317,22;20:29:16:010;Trial182;Video 18;P03;Fixation;1036,58;563,29
18108333,89;20:29:16:027;Trial182;Video 18;P03;Saccade;1035,5;565,56
18108350,63;20:29:16:044;Trial182;Video 18;P03;Fixation;1140,84;550,34
18108367,22;20:29:16:060;Trial182;Video 18;P03;Fixation;1132,99;540,12
18108383,9;20:29:16:077;Trial182;Video 18;P03;Fixation;1137,95;543,09
18108400,53;20:29:16:094;Trial182;Video 18;P03;Fixation;1130,79;548,81
18108417,18;20:29:16:110;Trial182;Video 18;P03;Fixation;1130,59;544,86
18108433,84;20:29:16:127;Trial182;Video 18;P03;Fixation;1137,28;542,1
18108450,5;20:29:16:144;Trial182;Video 18;P03;Fixation;1141,16;543,52
18108467,18;20:29:16:160;Trial182;Video 18;P03;Fixation;1135,83;538,41
18108483,84;20:29:16:177;Trial182;Video 18;P03;Fixation;1134,31;531,26
18108500,49;20:29:16:194;Trial182;Video 18;P03;Fixation;1137,55;530,42
18108517,14;20:29:16:210;Trial182;Video 18;P03;Fixation;1135,45;531,89
18108533,89;20:29:16:227;Trial182;Video 18;P03;Fixation;1134,55;529,26
18108550,49;20:29:16:244;Trial182;Video 18;P03;Fixation;1138,9;522,11
18108567,12;20:29:16:260;Trial182;Video 18;P03;Fixation;1134,13;529,92
18108583,86;20:29:16:277;Trial182;Video 18;P03;Fixation;1136,48;530,62
18108600,45;20:29:16:294;Trial182;Video 18;P03;Fixation;1132,45;527,16
18108617,1;20:29:16:310;Trial182;Video 18;P03;Fixation;1142,59;524,41
18108633,79;20:29:16:327;Trial182;Video 18;P03;Blink;0;0
18108650,43;20:29:16:344;Trial182;Video 18;P03;Blink;0;0
18108667,09;20:29:16:360;Trial182;Video 18;P03;Blink;0;0
18108683,76;20:29:16:377;Trial182;Video 18;P03;Blink;0;0
18108700,4;20:29:16:394;Trial182;Video 18;P03;Blink;0;0
18108717,06;20:29:16:410;Trial182;Video 18;P03;Blink;0;0
18108733,74;20:29:16:427;Trial182;Video 18;P03;Blink;0;0
18108750,42;20:29:16:444;Trial182;Video 18;P03;Fixation;865,29;544,02
18108767,04;20:29:16:460;Trial182;Video 18;P03;Fixation;863,98;517,69
18108783,76;20:29:16:477;Trial182;Video 18;P03;Fixation;869,94;523,11
18108800,38;20:29:16:494;Trial182;Video 18;P03;Fixation;864,21;522,78
18108817,04;20:29:16:510;Trial182;Video 18;P03;Fixation;862,11;526,04
18108833,76;20:29:16:527;Trial182;Video 18;P03;Fixation;863,47;526,25
18108850,36;20:29:16:544;Trial182;Video 18;P03;Fixation;861,81;528,56
18108867,04;20:29:16:560;Trial182;Video 18;P03;Fixation;860,75;522,25
18108883,68;20:29:16:577;Trial182;Video 18;P03;Fixation;859,01;549,52
18108900,33;20:29:16:593;Trial182;Video 18;P03;Fixation;859,86;542,52
18108916,99;20:29:16:610;Trial182;Video 18;P03;Fixation;862,31;538,69
18108933,66;20:29:16:627;Trial182;Video 18;P03;Fixation;859,66;531,64
18108950,4;20:29:16:644;Trial182;Video 18;P03;Fixation;858,62;538,48
18108966,97;20:29:16:660;Trial182;Video 18;P03;Fixation;856,81;548,17
18108983,72;20:29:16:677;Trial182;Video 18;P03;Fixation;859,03;541,23
18109000,29;20:29:16:693;Trial182;Video 18;P03;Fixation;857,44;555,14
18109016,95;20:29:16:710;Trial182;Video 18;P03;Fixation;856,31;544,24
18109033,63;20:29:16:727;Trial182;Video 18;P03;Fixation;860,01;540,47
18109050,28;20:29:16:743;Trial182;Video 18;P03;Fixation;858,28;546,25
18109066,93;20:29:16:760;Trial182;Video 18;P03;Fixation;859,69;548,65
18109083,67;20:29:16:777;Trial182;Video 18;P03;Fixation;858,16;543,15
18109100,26;20:29:16:793;Trial182;Video 18;P03;Fixation;856,97;544,65
18109116,91;20:29:16:810;Trial182;Video 18;P03;Fixation;856,37;538,25
18109133,6;20:29:16:827;Trial182;Video 18;P03;Fixation;858,3;549,09
18109150,27;20:29:16:843;Trial182;Video 18;P03;Blink;0;0
18109166,89;20:29:16:860;Trial182;Video 18;P03;Blink;0;0
18109183,56;20:29:16:877;Trial182;Video 18;P03;Blink;0;0
18109200,21;20:29:16:893;Trial182;Video 18;P03;Blink;0;0
18109216,89;20:29:16:910;Trial182;Video 18;P03;Blink;0;0
18109233,54;20:29:16:927;Trial182;Video 18;P03;Blink;0;0
18109250,21;20:29:16:943;Trial182;Video 18;P03;Saccade;1445,22;680,31
18109266,85;20:29:16:960;Trial182;Video 18;P03;Saccade;1170,71;484,14
18109283,52;20:29:16:977;Trial182;Video 18;P03;Fixation;1064,48;542,53
18109300,18;20:29:16:993;Trial182;Video 18;P03;Fixation;1057,28;557,59
18109316,83;20:29:17:010;Trial182;Video 18;P03;Fixation;1063,42;549,02
18109333,5;20:29:17:027;Trial182;Video 18;P03;Fixation;1060,99;539,54
18109350,18;20:29:17:043;Trial182;Video 18;P03;Fixation;1064,92;551,2
18109366,82;20:29:17:060;Trial182;Video 18;P03;Fixation;1057,61;561,85
18109383,5;20:29:17:077;Trial182;Video 18;P03;Fixation;1054,52;555,47
18109400,15;20:29:17:093;Trial182;Video 18;P03;Fixation;1056,3;557,04
18109416,8;20:29:17:110;Trial182;Video 18;P03;Fixation;1056,19;558,25
18109433,48;20:29:17:127;Trial182;Video 18;P03;Fixation;1056,14;545,68
18109450,12;20:29:17:143;Trial182;Video 18;P03;Fixation;1054,64;557,71
18109466,78;20:29:17:160;Trial182;Video 18;P03;Fixation;1054,71;549,87
18109483,45;20:29:17:177;Trial182;Video 18;P03;Fixation;1052,73;557,61
18109500,1;20:29:17:193;Trial182;Video 18;P03;Fixation;1052,13;557,06
18109516,78;20:29:17:210;Trial182;Video 18;P03;Fixation;1050,51;548,72
18109533,43;20:29:17:227;Trial182;Video 18;P03;Fixation;1047,53;554,37
18109550,16;20:29:17:243;Trial182;Video 18;P03;Fixation;1049,92;554,17
18109566,73;20:29:17:260;Trial182;Video 18;P03;Fixation;1050,02;552,87
18109583,51;20:29:17:277;Trial182;Video 18;P03;Fixation;1048,6;545,58
18109600,06;20:29:17:293;Trial182;Video 18;P03;Fixation;1048,37;556,21
18109616,73;20:29:17:310;Trial182;Video 18;P03;Fixation;1048,92;550,59
18109633,39;20:29:17:327;Trial182;Video 18;P03;Fixation;1049,21;550,07
18109650,05;20:29:17:343;Trial182;Video 18;P03;Fixation;1048,93;546,22
18109666,7;20:29:17:360;Trial182;Video 18;P03;Fixation;1049,79;549,17
18109683,36;20:29:17:377;Trial182;Video 18;P03;Fixation;1048,35;547,97
18109700,04;20:29:17:393;Trial182;Video 18;P03;Fixation;1049,63;548,41
18109716,74;20:29:17:410;Trial182;Video 18;P03;Fixation;1049,99;541,83
18109733,36;20:29:17:427;Trial182;Video 18;P03;Fixation;1050,24;546,63
18109750,04;20:29:17:443;Trial182;Video 18;P03;Fixation;1053,65;546,84
18109766,66;20:29:17:460;Trial182;Video 18;P03;Fixation;1054,9;551,3
18109783,41;20:29:17:477;Trial182;Video 18;P03;Fixation;1055,04;546,51
18109799,99;20:29:17:493;Trial182;Video 18;P03;Fixation;1055,3;545,74
18109816,64;20:29:17:510;Trial182;Video 18;P03;Fixation;1052,07;540,02
18109833,33;20:29:17:526;Trial182;Video 18;P03;Fixation;1049,49;541,65
18109849,96;20:29:17:543;Trial182;Video 18;P03;Fixation;1051,64;544,24
18109866,62;20:29:17:560;Trial182;Video 18;P03;Fixation;1046,77;561,47
18109883,29;20:29:17:576;Trial182;Video 18;P03;Blink;0;0
18109899,96;20:29:17:593;Trial182;Video 18;P03;Blink;0;0
18109916,61;20:29:17:610;Trial182;Video 18;P03;Blink;0;0
18109933,27;20:29:17:626;Trial182;Video 18;P03;Blink;0;0
18109950,01;20:29:17:643;Trial182;Video 18;P03;Blink;0;0
18109966,58;20:29:17:660;Trial182;Video 18;P03;Blink;0;0
18109983,24;20:29:17:676;Trial182;Video 18;P03;Blink;0;0
18109999,91;20:29:17:693;Trial182;Video 18;P03;Saccade;1090,76;444,34
18110016,62;20:29:17:710;Trial182;Video 18;P03;Saccade;0;0
18110033,29;20:29:17:726;Trial182;Video 18;P03;Fixation;1045,23;550,98
18110049,9;20:29:17:743;Trial182;Video 18;P03;Fixation;1043,67;543,05
18110066,57;20:29:17:760;Trial182;Video 18;P03;Fixation;1037,2;545,37
18110083,22;20:29:17:776;Trial182;Video 18;P03;Fixation;1038,35;550,33
18110099,88;20:29:17:793;Trial182;Video 18;P03;Fixation;1038,6;554,92
18110116,52;20:29:17:810;Trial182;Video 18;P03;Fixation;1035,49;551,55
18110133,2;20:29:17:826;Trial182;Video 18;P03;Fixation;1043,42;542,29
18110149,98;20:29:17:843;Trial182;Video 18;P03;Fixation;1036,08;560,94
18110166,51;20:29:17:860;Trial182;Video 18;P03;Fixation;1036,82;560,78
18110183,25;20:29:17:876;Trial182;Video 18;P03;Fixation;1034,1;551,98
18110199,84;20:29:17:893;Trial182;Video 18;P03;Fixation;1033,66;560,14
18110216,48;20:29:17:910;Trial182;Video 18;P03;Fixation;1035,5;559,37
18110233,18;20:29:17:926;Trial182;Video 18;P03;Fixation;1038,77;546,05
18110249,82;20:29:17:943;Trial182;Video 18;P03;Fixation;1033,74;560,64
18110266,54;20:29:17:960;Trial182;Video 18;P03;Fixation;1034,98;563,49
18110283,15;20:29:17:976;Trial182;Video 18;P03;Fixation;1032,98;556,67
18110299,79;20:29:17:993;Trial182;Video 18;P03;Fixation;1034,87;559,55
18110316,46;20:29:18:010;Trial182;Video 18;P03;Fixation;1034,66;558,62
18110333,12;20:29:18:026;Trial182;Video 18;P03;Fixation;1031,32;561,31
18110349,8;20:29:18:043;Trial182;Video 18;P03;-;1028,15;420,35
18110366,46;20:29:18:060;Trial182;Video 18;P03;Blink;0;0
18110383,09;20:29:18:076;Trial182;Video 18;P03;Blink;0;0
18110399,75;20:29:18:093;Trial182;Video 18;P03;Blink;0;0
18110416,42;20:29:18:110;Trial182;Video 18;P03;Blink;0;0
18110433,08;20:29:18:126;Trial182;Video 18;P03;Blink;0;0
18110449,74;20:29:18:143;Trial182;Video 18;P03;Blink;0;0
18110466,39;20:29:18:160;Trial182;Video 18;P03;Blink;0;0
18110483,06;20:29:18:176;Trial182;Video 18;P03;Blink;0;0
18110499,73;20:29:18:193;Trial182;Video 18;P03;Fixation;1028,03;559,26
18110516,37;20:29:18:210;Trial182;Video 18;P03;Fixation;1023,34;548,26
18110533,06;20:29:18:226;Trial182;Video 18;P03;Fixation;1017;534,67
18110549,78;20:29:18:243;Trial182;Video 18;P03;Fixation;1011,01;543,18
18110566,35;20:29:18:260;Trial182;Video 18;P03;Fixation;1003,82;537,81
18110583,04;20:29:18:276;Trial182;Video 18;P03;Fixation;988,29;539,92
18110599,82;20:29:18:293;Trial182;Video 18;P03;Fixation;1003,24;539,54
18110616,34;20:29:18:309;Trial182;Video 18;P03;Fixation;993,61;542,05
18110633,1;20:29:18:326;Trial182;Video 18;P03;Fixation;997,19;539,51
18110649,67;20:29:18:343;Trial182;Video 18;P03;Fixation;990,04;535,33
18110666,33;20:29:18:359;Trial182;Video 18;P03;Fixation;985,7;534,3
18110683;20:29:18:376;Trial182;Video 18;P03;Fixation;987,49;530,74
18110699,64;20:29:18:393;Trial182;Video 18;P03;Fixation;986,47;534,04
18110716,31;20:29:18:409;Trial182;Video 18;P03;Fixation;983,77;534,71
18110732,98;20:29:18:426;Trial182;Video 18;P03;Fixation;983,23;539,34
18110749,62;20:29:18:443;Trial182;Video 18;P03;Fixation;981,93;537,32
18110766,28;20:29:18:459;Trial182;Video 18;P03;Fixation;980,79;538,94
18110782,93;20:29:18:476;Trial182;Video 18;P03;Fixation;980,48;532,81
18110799,61;20:29:18:493;Trial182;Video 18;P03;Fixation;978,53;541,4
18110816,27;20:29:18:509;Trial182;Video 18;P03;Fixation;973,38;535,45
18110832,99;20:29:18:526;Trial182;Video 18;P03;Fixation;974,33;544,83
18110849,59;20:29:18:543;Trial182;Video 18;P03;Saccade;974,72;529,73
18110866,24;20:29:18:559;Trial182;Video 18;P03;Fixation;848,33;523,72
18110882,92;20:29:18:576;Trial182;Video 18;P03;Fixation;793,35;532,29
18110899,58;20:29:18:593;Trial182;Video 18;P03;Fixation;789,49;519,18
18110916,35;20:29:18:609;Trial182;Video 18;P03;Fixation;790,17;547,73
18110932,9;20:29:18:626;Trial182;Video 18;P03;Fixation;807,7;534,64
18110949,55;20:29:18:643;Trial182;Video 18;P03;Fixation;816,71;517,69
18110966,2;20:29:18:659;Trial182;Video 18;P03;Fixation;816,05;521,57
18110982,88;20:29:18:676;Trial182;Video 18;P03;Fixation;808,69;530,79
18110999,56;20:29:18:693;Trial182;Video 18;P03;Fixation;814,72;520,6
18111016,19;20:29:18:709;Trial182;Video 18;P03;Fixation;802,05;522,91
18111032,98;20:29:18:726;Trial182;Video 18;P03;Fixation;800,45;538,8
18111049,5;20:29:18:743;Trial182;Video 18;P03;Fixation;802,23;532,03
18111066,17;20:29:18:759;Trial182;Video 18;P03;Fixation;798,39;525,95
18111082,85;20:29:18:776;Trial182;Video 18;P03;Fixation;804,11;528,83
18111099,49;20:29:18:793;Trial182;Video 18;P03;Fixation;805,39;522,13
18111116,15;20:29:18:809;Trial182;Video 18;P03;Fixation;802,42;523,63
18111132,82;20:29:18:826;Trial182;Video 18;P03;Fixation;800,04;525,4
18111149,53;20:29:18:843;Trial182;Video 18;P03;Fixation;798,15;538,61
18111166,15;20:29:18:859;Trial182;Video 18;P03;Fixation;798,66;523,39
18111182,79;20:29:18:876;Trial182;Video 18;P03;Fixation;793,99;520,5
18111199,51;20:29:18:893;Trial182;Video 18;P03;Fixation;805,5;520,69
18111216,14;20:29:18:909;Trial182;Video 18;P03;Fixation;794,75;524,54
18111232,78;20:29:18:926;Trial182;Video 18;P03;Saccade;798,13;516,32
18111249,43;20:29:18:943;Trial182;Video 18;P03;Fixation;730,02;508,81
18111266,1;20:29:18:959;Trial182;Video 18;P03;Fixation;735,33;499,85
18111282,78;20:29:18:976;Trial182;Video 18;P03;Fixation;730,3;497,57
18111299,63;20:29:18:993;Trial182;Video 18;P03;Fixation;714,37;507,99
18111316,08;20:29:19:009;Trial182;Video 18;P03;Fixation;728,41;510,31
18111332,74;20:29:19:026;Trial182;Video 18;P03;Fixation;717,9;498,92
18111349,39;20:29:19:043;Trial182;Video 18;P03;Fixation;733,73;507,49
18111366,06;20:29:19:059;Trial182;Video 18;P03;Fixation;715,27;495,83
18111382,72;20:29:19:076;Trial182;Video 18;P03;Fixation;717,6;494,41
18111399,4;20:29:19:093;Trial182;Video 18;P03;Fixation;716,16;491,11
18111416,03;20:29:19:109;Trial182;Video 18;P03;Fixation;714,06;483,28
18111432,83;20:29:19:126;Trial182;Video 18;P03;Fixation;715,61;487,81
18111449,36;20:29:19:143;Trial182;Video 18;P03;Fixation;711,76;492,91
18111466,02;20:29:19:159;Trial182;Video 18;P03;Fixation;709,56;489,22
18111482,7;20:29:19:176;Trial182;Video 18;P03;Fixation;713,1;480,09
18111499,34;20:29:19:192;Trial182;Video 18;P03;Fixation;711,35;482,25
18111515,99;20:29:19:209;Trial182;Video 18;P03;Fixation;712,52;479,56
18111532,75;20:29:19:226;Trial182;Video 18;P03;Fixation;706,01;479,13
18111549,32;20:29:19:242;Trial182;Video 18;P03;Fixation;707,86;484,46
18111565,98;20:29:19:259;Trial182;Video 18;P03;Fixation;713,16;495,53
18111582,63;20:29:19:276;Trial182;Video 18;P03;Blink;0;0
18111599,4;20:29:19:293;Trial182;Video 18;P03;Blink;0;0
18111615,97;20:29:19:309;Trial182;Video 18;P03;Blink;0;0
18111632,7;20:29:19:326;Trial182;Video 18;P03;Blink;0;0
18111649,29;20:29:19:342;Trial182;Video 18;P03;Blink;0;0
18111665,93;20:29:19:359;Trial182;Video 18;P03;Saccade;553,71;482,56
18111682,6;20:29:19:376;Trial182;Video 18;P03;Fixation;641,92;514,35
18111699,26;20:29:19:392;Trial182;Video 18;P03;Fixation;636,32;484,39
18111715,91;20:29:19:409;Trial182;Video 18;P03;Fixation;628,06;489,9
18111732,58;20:29:19:426;Trial182;Video 18;P03;Fixation;634,97;489,7
18111749,47;20:29:19:443;Trial182;Video 18;P03;Fixation;628,66;486,66
18111766,04;20:29:19:459;Trial182;Video 18;P03;Fixation;623,8;500,81
18111782,66;20:29:19:476;Trial182;Video 18;P03;Fixation;641,96;504,04
18111799,3;20:29:19:492;Trial182;Video 18;P03;Fixation;627,25;509,94
18111815,99;20:29:19:509;Trial182;Video 18;P03;Fixation;622,07;504,59
18111832,66;20:29:19:526;Trial182;Video 18;P03;Fixation;626,8;498,08
18111849,28;20:29:19:542;Trial182;Video 18;P03;Fixation;615,31;505,78
18111866,2;20:29:19:559;Trial182;Video 18;P03;Fixation;628,63;493,36
18111882,53;20:29:19:576;Trial182;Video 18;P03;Fixation;626,02;501,81
18111899,38;20:29:19:593;Trial182;Video 18;P03;Fixation;622,18;486,21
4392446,72;09:48:12:592;Trial119;Video 18;P04;Separator;-;-
4392455,28;09:48:12:601;Trial119;Video 18;P04;Fixation;943,01;553,08
4392471,95;09:48:12:617;Trial119;Video 18;P04;Fixation;941,6;556,06
4392488,61;09:48:12:634;Trial119;Video 18;P04;Fixation;940,52;553,91
4392505,27;09:48:12:651;Trial119;Video 18;P04;Fixation;941,65;552,87
4392522,04;09:48:12:667;Trial119;Video 18;P04;Fixation;941,39;549,26
4392538,6;09:48:12:684;Trial119;Video 18;P04;Fixation;942,33;549,91
4392555,25;09:48:12:701;Trial119;Video 18;P04;Fixation;942,91;548,21
4392571,92;09:48:12:717;Trial119;Video 18;P04;Fixation;946,5;549,1
4392588,56;09:48:12:734;Trial119;Video 18;P04;Fixation;949,27;550,31
4392605,23;09:48:12:751;Trial119;Video 18;P04;Fixation;947,84;551,61
4392621,91;09:48:12:767;Trial119;Video 18;P04;Fixation;950,9;554,26
4392638,63;09:48:12:784;Trial119;Video 18;P04;Fixation;949,31;558,46
4392655,2;09:48:12:800;Trial119;Video 18;P04;Fixation;952,15;560,4
4392671,88;09:48:12:817;Trial119;Video 18;P04;Fixation;950,18;561,06
4392688,57;09:48:12:834;Trial119;Video 18;P04;Saccade;995,45;558,35
4392705,2;09:48:12:850;Trial119;Video 18;P04;Saccade;1264,09;571,88
4392721,88;09:48:12:867;Trial119;Video 18;P04;Fixation;1346,28;599,78
4392738,5;09:48:12:884;Trial119;Video 18;P04;Fixation;1357,81;599,9
4392755,17;09:48:12:900;Trial119;Video 18;P04;Fixation;1370,36;606,33
4392771,83;09:48:12:917;Trial119;Video 18;P04;Fixation;1384,27;594,35
4392788,49;09:48:12:934;Trial119;Video 18;P04;Fixation;1388,57;601,45
4392805,16;09:48:12:950;Trial119;Video 18;P04;Fixation;1392,05;605,79
4392821,84;09:48:12:967;Trial119;Video 18;P04;Fixation;1383,03;609,4
4392838,72;09:48:12:984;Trial119;Video 18;P04;Fixation;1382,86;609,84
4392855,14;09:48:13:000;Trial119;Video 18;P04;Fixation;1386,28;606,12
4392871,8;09:48:13:017;Trial119;Video 18;P04;Fixation;1388,21;609,21
4392888,46;09:48:13:034;Trial119;Video 18;P04;Fixation;1389,59;610,9
4392905,11;09:48:13:050;Trial119;Video 18;P04;Fixation;1388,48;612,34
4392921,88;09:48:13:067;Trial119;Video 18;P04;Fixation;1390,93;611,5
4392938,44;09:48:13:084;Trial119;Video 18;P04;Fixation;1386,53;618,44
4392955,09;09:48:13:100;Trial119;Video 18;P04;Fixation;1385,79;615,61
4392971,77;09:48:13:117;Trial119;Video 18;P04;Fixation;1381,52;616,14
4392988,42;09:48:13:134;Trial119;Video 18;P04;Fixation;1381,77;617,94
4393005,09;09:48:13:150;Trial119;Video 18;P04;Fixation;1379,4;612,86
4393021,78;09:48:13:167;Trial119;Video 18;P04;Fixation;1380,46;619,35
4393038,4;09:48:13:184;Trial119;Video 18;P04;Fixation;1383,47;617,93
4393055,06;09:48:13:200;Trial119;Video 18;P04;Fixation;1383,96;617,44
4393071,76;09:48:13:217;Trial119;Video 18;P04;Fixation;1377,01;617,58
4393088,5;09:48:13:234;Trial119;Video 18;P04;Fixation;1381,41;613,67
4393105,02;09:48:13:250;Trial119;Video 18;P04;Saccade;1337,91;611,91
4393121,79;09:48:13:267;Trial119;Video 18;P04;Saccade;1083,24;595,4
4393138,35;09:48:13:284;Trial119;Video 18;P04;Fixation;791,5;553,96
4393155,02;09:48:13:300;Trial119;Video 18;P04;Fixation;772,63;586,07
4393171,68;09:48:13:317;Trial119;Video 18;P04;Fixation;766,61;556,64
4393188,33;09:48:13:334;Trial119;Video 18;P04;Fixation;750,21;565,23
4393205;09:48:13:350;Trial119;Video 18;P04;Fixation;752,13;541,71
4393221,66;09:48:13:367;Trial119;Video 18;P04;Fixation;749,59;548,9
4393238,34;09:48:13:384;Trial119;Video 18;P04;Fixation;757,25;561,21
4393255,04;09:48:13:400;Trial119;Video 18;P04;Fixation;756,38;553,67
